,股票代码,股票简称,ROE2020
7017,601888.SH,中国中免,29.36
7030,600779.SH,水井坊,34.44
7033,600662.SH,外服控股,23.79
7044,600276.SH,恒瑞医药,22.51
7045,600217.SH,中再资环,21.5
7051,600031.SH,三一重工,29.55
7053,301088.SZ,戎美股份,34.81
7056,301009.SZ,可靠股份,42.28
7058,300971.SZ,博亚精工,17.9
7059,300951.SZ,博硕科技,51.88
7060,300950.SZ,德固特,17.45
7061,300887.SZ,谱尼测试,16.88
7062,300861.SZ,美畅股份,21.06
7063,300860.SZ,锋尚文化,17.17
7064,300856.SZ,科思股份,17.22
7069,300783.SZ,三只松鼠,15.16
7072,300701.SZ,森霸传感,26.62
7076,300676.SZ,华大基因,40.44
7078,300661.SZ,圣邦股份,22.73
7081,300628.SZ,亿联网络,26.88
7082,300624.SZ,万兴科技,15.86
7084,300610.SZ,晨化股份,15.24
7091,300452.SZ,山河药辅,17.0
7093,300439.SZ,美康生物,19.93
7094,300433.SZ,蓝思科技,19.42
7097,300400.SZ,劲拓股份,20.71
7121,300031.SZ,宝通科技,15.67
7127,002925.SZ,盈趣科技,23.01
7128,002918.SZ,蒙娜丽莎,17.91
7143,002508.SZ,老板电器,22.39
7145,002443.SZ,金洲管道,22.13
7148,002385.SZ,大北农,18.7
7149,002381.SZ,双箭股份,16.84
7158,002236.SZ,大华股份,22.09
7159,002223.SZ,鱼跃医疗,26.19
7161,002214.SZ,大立科技,30.49
7165,002105.SZ,信隆健康,26.72
7183,873630.BJ,沃野牧丰,152.58
7185,873625.BJ,滨中科讯,42.09
7190,873537.BJ,创为科技,15.92
7191,873536.BJ,南浔古镇,19.12
7192,873528.BJ,城市大脑,24.55
7193,873522.BJ,鲁山墙材,23.91
7195,873493.BJ,莱易信产,15.07
7197,873468.BJ,通发激光,19.47
7198,873392.BJ,华夏电梯,24.91
7200,873329.BJ,嘉邻物业,21.53
7204,873161.BJ,舒朋士,48.05
7206,873027.BJ,华夏高科,29.12
7207,873016.BJ,林森生物,55.74
7209,872893.BJ,威易发,42.21
7213,872818.BJ,恒泰新科,21.43
7215,872696.BJ,绿友农,17.61
7218,872656.BJ,上易机械,30.44
7221,872588.BJ,宏基铝业,19.36
7223,872518.BJ,赛立信,17.52
7231,872303.BJ,自由能,22.32
7232,872289.BJ,鸿途信达,40.23
7233,872287.BJ,建工新科,32.66
7235,872242.BJ,新农人,23.42
7237,872204.BJ,博可生物,18.99
7246,871830.BJ,蓝圈新材,15.53
7249,871792.BJ,栖霞物业,15.49
7252,871751.BJ,宝骅股份,26.06
7259,871604.BJ,兴达软件,16.25
7263,871548.BJ,佰裕科技,38.95
7266,871380.BJ,中财信,35.01
7270,871245.BJ,威博液压,18.19
7271,871126.BJ,北京大源,20.25
7274,871076.BJ,同济建管,55.35
7276,871028.BJ,天华信息,37.43
7278,870968.BJ,开心文化,54.0
7284,870775.BJ,科曼信息,15.01
7286,870702.BJ,点触科技,90.73
7301,870220.BJ,恒基永昕,31.7
7302,870198.BJ,开来设计,46.87
7306,870126.BJ,卓识网安,40.36
7308,870058.BJ,科宇股份,15.51
7310,870000.BJ,龙存科技,23.27
7314,839856.BJ,富盛股份,21.67
7316,839780.BJ,仟客莱,41.18
7322,839532.BJ,ST建伟,16.97
7323,839503.BJ,今鼎股份,116.17
7332,839305.BJ,尼普顿,19.82
7333,839180.BJ,瑞福来,15.72
7334,839164.BJ,兴华设计,25.53
7337,839114.BJ,ST爱酷,31.32
7339,839067.BJ,集媒互动,31.58
7341,839037.BJ,科创融鑫,20.43
7343,838970.BJ,博导股份,17.35
7344,838943.BJ,星震同源,16.15
7352,838714.BJ,宇之光,24.07
7355,838624.BJ,文龙中美,21.04
7361,838484.BJ,格蕾特,19.82
7362,838469.BJ,睿博龙,24.35
7364,838284.BJ,时代华商,26.01
7366,838222.BJ,合筑设计,38.5
7368,838150.BJ,历康科技,29.59
7373,837982.BJ,协多利,17.99
7381,837633.BJ,晨达股份,41.77
7387,837393.BJ,诺和股份,16.93
7398,837125.BJ,桔色股份,29.47
7400,837062.BJ,同成医药,16.74
7402,836944.BJ,储融检测,36.6
7412,836641.BJ,奇华光电,35.28
7416,836475.BJ,华士食品,33.66
7418,836384.BJ,瑞真精机,31.67
7419,836346.BJ,亿玛在线,21.1
7423,836261.BJ,闻道网络,36.34
7424,836239.BJ,长虹能源,27.66
7429,836072.BJ,夏兴科技,17.21
7439,835800.BJ,万联城服,22.84
7447,835670.BJ,数字人,17.54
7452,835526.BJ,捷林科技,16.14
7455,835297.BJ,东杨新材,27.03
7456,835272.BJ,凯基生物,25.95
7458,835191.BJ,东方网升,30.78
7478,834443.BJ,华路时代,24.34
7479,834399.BJ,贝源检测,18.47
7480,834325.BJ,华瑞科技,15.23
7488,834105.BJ,申江万国,39.23
7493,833765.BJ,爱扑网络,37.82
7494,833707.BJ,精华股份,18.38
7495,833699.BJ,联网科技,18.92
7499,833523.BJ,德瑞锂电,20.07
7507,833201.BJ,ST仁盈,223.75
7508,833176.BJ,桂林五洲,19.55
7511,833112.BJ,海宏电力,20.56
7518,832816.BJ,索克服务,44.28
7531,832423.BJ,德卡科技,15.63
7536,832327.BJ,海颐软件,17.19
7540,832226.BJ,新阳升,21.13
7542,832146.BJ,德平科技,47.73
7543,832105.BJ,宇宏新科,24.91
7550,831935.BJ,倍格曼,33.71
7551,831877.BJ,小羽佳,23.48
7557,831709.BJ,瑞特爱,17.11
7560,831662.BJ,快乐沃克,30.78
7562,831554.BJ,智博联,48.03
7565,831485.BJ,科达科技,16.27
7571,831370.BJ,新安洁,15.95
7575,831201.BJ,润华股份,20.09
7577,831184.BJ,强盛股份,38.88
7584,831039.BJ,国义招标,16.03
7588,830892.BJ,海迈科技,39.84
7592,830799.BJ,艾融软件,19.04
7593,830778.BJ,博思堂,19.27
7595,688655.SH,迅捷兴,15.88
7596,688456.SH,有研粉材,18.94
7599,688359.SH,三孚新科,19.18
7601,688317.SH,之江生物,91.62
7604,688248.SH,南网科技,15.98
7606,688195.SH,腾景科技,18.68
7608,688169.SH,石头科技,23.89
7609,688131.SH,皓元医药,27.67
7610,688127.SH,蓝特光学,20.88
7611,688105.SH,诺唯赞,97.69
7612,688079.SH,美迪凯,28.45
7613,688046.SH,药康生物,19.49
7616,605296.SH,神农集团,64.75
7617,605268.SH,王力安防,24.45
7620,605158.SH,华达新材,19.8
7626,603871.SH,嘉友国际,18.1
7628,603856.SH,东宏股份,17.42
7636,603605.SH,珀莱雅,21.82
7645,603213.SH,镇洋发展,17.5
7674,600131.SH,国网信通,15.93
7677,430762,华佑畜牧,18.32
7692,430517,新吉纳,16.13
7698,430392,斯派克,20.32
7711,420073,上普B5,185.01
7713,400089,盛运5,51.32
7714,400073,上普A5,185.01
7715,301219.SZ,腾远钴业,24.47
7718,301177.SZ,迪阿股份,63.02
7719,301169.SZ,零点有数,15.51
7722,301092.SZ,争光股份,41.46
7723,301091.SZ,深城交,44.43
7724,301089.SZ,拓新药业,25.67
7725,301085.SZ,亚康股份,31.94
7726,301083.SZ,百胜智能,23.8
7729,300993.SZ,玉马遮阳,18.01
7730,300978.SZ,东箭科技,15.7
7733,300952.SZ,恒辉安防,24.03
7735,300943.SZ,春晖智控,15.61
7737,300922.SZ,天秦装备,16.24
7738,300915.SZ,海融科技,22.14
7739,300906.SZ,日月明,15.5
7740,300888.SZ,稳健医疗,64.68
7741,300884.SZ,狄耐克,29.35
7743,300852.SZ,四会富仕,20.96
7744,300850.SZ,新强联,40.72
7745,300841.SZ,康华生物,32.15
7746,300832.SZ,新产业,22.44
7753,300726.SZ,宏达电子,25.23
7757,300702.SZ,天宇股份,28.54
7758,300684.SZ,中石科技,15.37
7760,300662.SZ,科锐国际,19.67
7765,300566.SZ,激智科技,18.22
7770,300502.SZ,新易盛,31.71
7776,300415.SZ,伊之密,22.16
7781,300371.SZ,汇中股份,16.64
7798,003031.SZ,中瓷电子,16.0
7799,002979.SZ,雷赛智能,17.73
7804,002878.SZ,元隆雅图,21.61
7806,002851.SZ,麦格米特,17.89
7811,002737.SZ,葵花药业,18.28
7828,002127.SZ,南极电商,22.4
7833,001217.SZ,华尔泰,23.67
7836,000906.SZ,浙商中拓,19.23
7840,000737.SZ,北方铜业,19.42
7848,873626.BJ,启源软件,29.41
7849,873551.BJ,勤成健康,18.39
7852,873530.BJ,佰能盈天,27.13
7853,873508.BJ,韫昊电器,17.17
7857,873399.BJ,创匠信息,31.17
7858,873396.BJ,创世达,24.48
7863,873219.BJ,花巷股份,19.06
7865,873060.BJ,园仔山,36.94
7869,872930.BJ,东钢新材,20.4
7874,872582.BJ,潮白环保,23.89
7875,872553.BJ,明和股份,48.8
7880,872191.BJ,亳州保安,24.24
7882,872137.BJ,正泽科技,21.35
7883,872049.BJ,天诚通信,35.55
7889,871646.BJ,航桥国际,74.54
7892,871406.BJ,商林科技,24.81
7896,871167.BJ,合顺兴,31.03
7901,870877.BJ,星星服装,50.27
7904,870730.BJ,安钢软件,21.27
7907,870557.BJ,华中人才,72.37
7908,870506.BJ,碧水科技,16.73
7911,870371.BJ,鑫梓润,63.12
7912,870369.BJ,交联电力,56.79
7913,870359.BJ,海天文化,17.79
7914,870284.BJ,美厨家居,66.57
7920,839967.BJ,中祥科技,33.92
7921,839881.BJ,瑞尔康,167.75
7929,839406.BJ,安居乐,24.26
7930,839350.BJ,翔飞科技,18.96
7931,839285.BJ,臻云股份,18.07
7932,839270.BJ,兴融联,26.2
7938,838955.BJ,迈特望,15.69
7941,838589.BJ,驼风科技,19.95
7942,838571.BJ,宏正设计,20.92
7943,838529.BJ,网优科技,17.63
7944,838408.BJ,天锐股份,29.53
7946,838264.BJ,天翔新材,41.8
7951,838030.BJ,德众汽车,15.25
7952,837881.BJ,览众科技,27.92
7953,837879.BJ,博芳环保,45.95
7958,837667.BJ,益生康健,26.11
7969,837070.BJ,凯凯金服,27.78
7972,836967.BJ,爱去欧,27.99
7975,836786.BJ,明鑫智能,26.44
7976,836770.BJ,创洁工贸,17.61
7978,836668.BJ,奥星电子,16.41
7984,836217.BJ,天创微波,47.52
7991,835521.BJ,东晨联创,18.03
7996,834843.BJ,明昊科技,16.4
7998,834552.BJ,斯巴克瑞,22.94
8001,834503.BJ,西盈科技,22.19
8003,834256.BJ,天地华泰,19.55
8006,833976.BJ,新游网络,40.38
8008,833723.BJ,三江并流,16.59
8010,833613.BJ,华夏光电,19.92
8033,832189.BJ,科瑞达,33.32
8035,832173.BJ,凯林科技,22.14
8041,831707.BJ,绿岛生态,28.94
8043,831594.BJ,赛力克,23.27
8045,831514.BJ,艾迪尔,23.16
8057,830802.BJ,金象传动,36.82
8060,688395.SH,正弦电气,26.03
8061,688325.SH,赛微微电,39.9
8062,688191.SH,智洋创新,26.47
8064,688160.SH,步科股份,23.55
8068,688052.SH,纳芯微,28.19
8069,605298.SH,必得科技,20.8
8070,605117.SH,德业股份,55.26
8072,603848.SH,好太太,16.62
8073,603836.SH,海程邦达,22.79
8076,603219.SH,富佳股份,26.15
8091,430646,上海底特,16.16
8092,430626,胜达科技,15.68
8097,430496,大正医疗,15.02
8101,430343,ST优网,95.04
8107,301288.SZ,清研环境,42.01
8108,301187.SZ,欧圣电气,36.56
8110,301053.SZ,远信工业,28.55
8112,301000.SZ,肇民科技,45.68
8114,300723.SZ,一品红,16.15
8131,002332.SZ,仙琚制药,15.52
8133,002299.SZ,圣农发展,20.66
8136,002049.SZ,紫光国微,17.71
8137,000897.SZ,津滨发展,15.21
8143,900915,中路B股,16.05
8145,873647.BJ,奥琳斯邦,42.92
8146,873639.BJ,行新科技,16.96
8148,873631.BJ,诚磊股份,53.05
8149,873615.BJ,海瓴科技,21.31
8155,873529.BJ,先锋股份,96.42
8157,873515.BJ,昊升电机,16.78
8163,873483.BJ,福赛尔,18.87
8165,873417.BJ,卓智软件,17.21
8166,873381.BJ,炫之彩,24.11
8168,873341.BJ,仲冠纸塑,61.56
8169,873338.BJ,智乐星,39.36
8171,873283.BJ,太速科技,26.04
8172,873278.BJ,三和朝阳,22.52
8175,873205.BJ,西铁电子,15.25
8176,873142.BJ,中天行,31.88
8177,873058.BJ,金新城,46.0
8179,872987.BJ,山香教育,30.26
8181,872868.BJ,四零七,18.02
8186,872727.BJ,天雄新材,19.56
8189,872706.BJ,天一文化,16.83
8198,872522.BJ,腾飞人才,45.43
8202,872288.BJ,金码测控,20.33
8204,872188.BJ,优天下,49.86
8207,872121.BJ,氟聚股份,23.56
8209,872058.BJ,鼎运智能,66.63
8211,872022.BJ,味正品康,34.88
8214,871710.BJ,鸿网股份,61.44
8215,871653.BJ,德融嘉信,118.02
8217,871563.BJ,聚欣科技,16.99
8219,871475.BJ,一正保险,30.49
8223,871297.BJ,绿源国瑞,17.96
8230,870996.BJ,天缘股份,29.13
8237,870620.BJ,科域生物,30.55
8238,870573.BJ,小布涂涂,21.85
8240,870550.BJ,美核电气,32.64
8241,870494.BJ,厚利春,18.09
8242,870480.BJ,华康生物,26.66
8247,870328.BJ,和和新材,17.23
8249,870202.BJ,锦诚新材,16.58
8257,839915.BJ,倚天软件,29.96
8262,839680.BJ,广道数字,15.2
8263,839613.BJ,亚格光电,17.3
8264,839582.BJ,力通科技,17.35
8267,839365.BJ,数尔安防,73.89
8268,839330.BJ,华睿国土,23.62
8269,839291.BJ,利德宝,18.4
8270,839279.BJ,和君恒成,46.3
8272,839173.BJ,悦诚达,16.61
8274,839153.BJ,希尔孚,17.49
8280,838647.BJ,创意星球,26.32
8283,838576.BJ,ST红五星,47.66
8285,838478.BJ,东仁新材,18.07
8295,838164.BJ,宏瑞新材,25.93
8297,838109.BJ,裕丰威禾,29.7
8298,838095.BJ,大涵文化,15.3
8299,838091.BJ,科力通,18.48
8306,837698.BJ,新维狮,40.64
8315,837227.BJ,集恩图造,20.9
8316,837217.BJ,江南传媒,21.0
8322,836898.BJ,龙泰新材,24.08
8324,836708.BJ,中裕广恒,15.9
8327,836647.BJ,一派直驱,23.43
8328,836610.BJ,铠甲网络,29.6
8330,836479.BJ,泰源环保,35.23
8332,836464.BJ,华成智云,17.82
8333,836337.BJ,生兴防治,62.03
8343,835500.BJ,百丞税务,82.23
8344,835473.BJ,彦林科技,20.05
8345,835291.BJ,力尊信通,18.94
8347,835138.BJ,宏兴股份,22.58
8348,835107.BJ,源大股份,26.09
8374,834170.BJ,汉德股份,33.74
8376,833962.BJ,方富创投,16.09
8383,833665.BJ,清大天达,21.36
8387,833580.BJ,科创新材,15.57
8388,833454.BJ,同心传动,19.26
8395,833197.BJ,天晟股份,16.48
8396,833189.BJ,达诺尔,19.17
8400,833050.BJ,欣威视通,15.81
8404,832723.BJ,五角阻尼,22.7
8409,832419.BJ,路斯股份,15.27
8411,832334.BJ,金呢股份,21.39
8416,832119.BJ,路通精密,30.24
8425,831720.BJ,诚赢股份,46.05
8429,831638.BJ,天物生态,29.25
8430,831584.BJ,雷博司,16.25
8432,831467.BJ,世窗信息,41.24
8436,831318.BJ,信易科技,40.37
8448,830832.BJ,齐鲁华信,15.3
8450,688681.SH,科汇股份,17.58
8452,688665.SH,四方光电,45.09
8453,688639.SH,华恒生物,28.21
8454,688611.SH,杭州柯林,36.15
8455,688345.SH,博力威,33.0
8456,688283.SH,坤恒顺维,40.38
8457,688257.SH,新锐股份,23.86
8458,688179.SH,阿拉丁,17.11
8461,688032.SH,禾迈股份,31.98
8463,605389.SH,长龄液压,37.65
8464,605388.SH,均瑶健康,16.82
8466,605077.SH,华康股份,38.23
8467,605033.SH,美邦股份,19.2
8469,603968.SH,醋化股份,15.11
8482,603408.SH,建霖家居,21.52
8484,603215.SH,比依股份,59.16
8487,603112.SH,华翔股份,17.76
8495,601568.SH,北元集团,18.68
8496,601216.SH,君正集团,24.56
8504,600818.SH,中路股份,16.05
8515,600477.SH,杭萧钢构,19.42
8525,600064.SH,南京高科,16.08
8527,430658,舜网传媒,22.6
8537,430200,时代地智,24.27
8547,301259.SZ,艾布鲁,22.21
8549,301188.SZ,力诺特玻,17.93
8550,301150.SZ,中一科技,20.37
8551,301149.SZ,隆华新材,16.77
8552,301138.SZ,华研精机,26.35
8553,301118.SZ,恒光股份,19.72
8554,301087.SZ,可孚医疗,53.1
8555,301057.SZ,汇隆新材,20.47
8557,300989.SZ,蕾奥规划,64.91
8558,300955.SZ,嘉亨家化,19.37
8559,300897.SZ,山科智能,16.05
8560,300870.SZ,欧陆通,23.02
8561,300867.SZ,圣元环保,17.23
8565,300760.SZ,迈瑞医疗,32.29
8566,300696.SZ,爱乐达,15.41
8567,300690.SZ,双一科技,28.15
8576,300463.SZ,迈克生物,22.88
8577,300454.SZ,深信服,16.56
8583,300274.SZ,阳光电源,20.36
8586,300212.SZ,易华录,17.21
8591,003030.SZ,祖名股份,18.68
8592,003017.SZ,大洋生物,15.2
8594,002993.SZ,奥海科技,24.87
8599,002841.SZ,视源股份,31.87
8601,002734.SZ,利民股份,17.48
8624,002208.SZ,合肥城建,17.39
8632,000779.SZ,甘咨询,15.62
8641,900906,中毅达B,67.84
8643,873648.BJ,驰骋股份,19.2
8646,873510.BJ,三新股份,23.98
8648,873427.BJ,蓝盟科技,16.41
8651,873026.BJ,畅越飞平,28.8
8652,872996.BJ,瑞森光学,15.48
8661,872549.BJ,绿浥农科,30.23
8673,871942.BJ,阖天下,19.65
8676,871501.BJ,麦斯特,24.33
8682,870581.BJ,中原网,18.33
8683,870579.BJ,骏恺环境,22.71
8687,870436.BJ,大地电气,25.26
8689,870236.BJ,恒光塑胶,27.45
8692,870145.BJ,光博士,25.69
8696,839621.BJ,比例聚合,32.0
8698,839233.BJ,艺创科技,15.38
8699,839080.BJ,宜净环保,15.23
8701,838961.BJ,吉邦士,62.01
8709,838042.BJ,中经世纪,20.31
8711,837661.BJ,隆博股份,16.99
8714,837320.BJ,信昌股份,23.09
8718,837092.BJ,汉鑫科技,22.44
8720,836617.BJ,软岛科技,17.85
8723,836249.BJ,恒丰特导,17.46
8725,835963.BJ,安人股份,21.86
8728,835708.BJ,蓝能科技,21.52
8731,835599.BJ,创科股份,20.77
8745,833727.BJ,兆晟科技,49.08
8750,833422.BJ,康海时代,20.49
8751,833356.BJ,瑞虹股份,19.34
8752,833248.BJ,中景橙石,16.01
8753,833057.BJ,新世傲,22.86
8760,832264.BJ,普克科技,18.26
8765,832033.BJ,九通衢,20.43
8772,831445.BJ,龙竹科技,23.3
8780,830803.BJ,新松医疗,35.5
8781,688772.SH,珠海冠宇,28.16
8782,688526.SH,科前生物,27.5
8786,688289.SH,圣湘生物,107.29
8787,688279.SH,峰岹科技,33.17
8789,688136.SH,科兴制药,18.17
8791,605589.SH,圣泉集团,16.86
8792,605337.SH,李子园,34.48
8793,605138.SH,盛泰集团,21.64
8797,603501.SH,韦尔股份,29.06
8801,603206.SH,嘉环科技,27.72
8802,603181.SH,皇马科技,18.73
8804,603171.SH,税友股份,18.24
8805,603150.SH,万朗磁塑,26.21
8806,603102.SH,百合股份,24.25
8807,603071.SH,物产环能,31.24
8815,600867.SH,通化东宝,17.72
8818,600678.SH,四川金顶,27.21
8821,600610.SH,中毅达,67.84
8823,600556.SH,天下秀,18.35
8827,600389.SH,江山股份,16.3
8829,600352.SH,浙江龙盛,16.03
8836,600048.SH,保利发展,17.08
8839,430666,绿伞科技,16.72
8840,430655,今泰科技,26.5
8844,430185,华芯数据,56.56
8848,301237.SZ,和顺科技,23.8
8849,301201.SZ,诚达药业,34.33
8850,301190.SZ,善水科技,28.02
8851,301128.SZ,强瑞技术,26.48
8852,301067.SZ,显盈科技,42.89
8853,300936.SZ,中英科技,17.46
8854,300930.SZ,屹通新材,19.91
8855,300927.SZ,江天化学,19.25
8856,300911.SZ,亿田智能,35.23
8857,300892.SZ,品渥食品,24.46
8870,300394.SZ,天孚通信,22.01
8874,300151.SZ,昌红科技,17.73
8878,200581,苏威孚B,15.78
8879,003043.SZ,华亚智能,19.62
8880,003039.SZ,顺控发展,16.46
8881,003027.SZ,同兴环保,24.19
8883,003021.SZ,兆威机电,25.27
8884,003020.SZ,立方制药,21.14
8885,002987.SZ,京北方,20.52
8902,002216.SZ,三全食品,29.39
8910,000691.SZ,亚太实业,21.29
8911,000581.SZ,威孚高科,15.78
8915,873670.BJ,冠森科技,18.66
8916,873662.BJ,和特能源,41.02
8918,873627.BJ,西安瑞霖,37.34
8919,873540.BJ,进源热能,28.359
8920,873496.BJ,崤云信息,29.67
8921,873446.BJ,海普股份,48.79
8922,873402.BJ,优联智能,23.39
8924,873308.BJ,新翔星,26.31
8933,872628.BJ,英迪迈,15.77
8938,872339.BJ,光锐通信,20.14
8940,872315.BJ,威骏股份,17.09
8947,871791.BJ,修路人,43.92
8953,871274.BJ,硅普搪瓷,38.76
8958,870893.BJ,华龙股份,153.44
8959,870880.BJ,中立格林,15.29
8962,870571.BJ,易合网络,24.77
8964,870123.BJ,安邦电气,16.09
8967,839733.BJ,探感科技,25.69
8968,839447.BJ,尊优股份,17.46
8973,839032.BJ,动力未来,17.22
8974,838925.BJ,玉玄宫,18.45
8981,837971.BJ,锑玛工具,17.36
8982,837819.BJ,华泰机械,20.18
8984,837733.BJ,香江印制,17.46
8986,837511.BJ,艾利艾,24.64
8987,837226.BJ,威腾体育,16.57
8988,837137.BJ,鼎瀚文化,28.68
8989,837090.BJ,泛谷药业,45.19
8990,837011.BJ,极致互动,36.8
8991,836437.BJ,瑞诚科技,28.82
8995,836077.BJ,吉林碳谷,61.54
8997,835808.BJ,星成电子,24.6
9000,835787.BJ,海力股份,20.18
9001,835682.BJ,安之畅,32.07
9004,835383.BJ,中彩股份,24.07
9006,835352.BJ,量邦科技,403.94
9009,834781.BJ,新生活,38.25
9010,834599.BJ,同力股份,36.24
9016,833988.BJ,中成发展,25.54
9019,833427.BJ,华维设计,31.76
9021,833205.BJ,博采网络,36.56
9022,832914.BJ,锐嘉工业,28.59
9026,832394.BJ,佳龙科技,26.3
9027,832267.BJ,诺君安,40.27
9029,831960.BJ,佳音在线,21.57
9034,831658.BJ,华升泵阀,22.39
9044,688698.SH,伟创电气,29.07
9048,688209.SH,英集芯,19.3
9050,605369.SH,拱东医疗,34.12
9055,430473,网动股份,17.22
9060,301221.SZ,光庭信息,17.52
9061,301163.SZ,宏德股份,16.48
9062,301129.SZ,瑞纳智能,39.05
9064,300898.SZ,熊猫乳品,15.02
9066,001219.SZ,青岛食品,17.98
9068,688700.SH,东威科技,27.92
9070,688517.SH,金冠电气,18.03
9072,688230.SH,芯导科技,60.02
9075,605507.SH,国邦医药,27.74
9077,605068.SH,明新旭腾,27.69
9078,603988.SH,中电电机,23.48
9079,603985.SH,恒润股份,34.94
9080,603916.SH,苏博特,16.16
9083,603699.SH,纽威股份,19.28
9088,603529.SH,爱玛科技,25.65
9089,603506.SH,南都物业,17.89
9090,603369.SH,今世缘,20.25
9093,603230.SH,内蒙新华,23.25
9097,601686.SH,友发集团,26.11
9098,601668.SH,中国建筑,15.53
9112,600566.SH,济川药业,19.89
9118,600436.SH,片仔癀,23.07
9119,600408.SH,安泰集团,15.72
9131,300995.SZ,奇德新材,26.24
9132,300956.SZ,英力股份,15.79
9133,300935.SZ,盈建科,26.95
9137,300498.SZ,温氏股份,16.7
9141,300244.SZ,迪安诊断,18.58
9145,002985.SZ,北摩高科,18.35
9146,002940.SZ,昂利康,16.11
9150,002832.SZ,比音勒芬,22.97
9157,002415.SZ,海康威视,27.72
9158,002354.SZ,天娱数科,16.19
9165,002088.SZ,鲁阳节能,16.0
9169,002028.SZ,思源电气,16.15
9170,002003.SZ,伟星股份,16.23
9173,000789.SZ,万年青,26.0
9175,000727.SZ,冠捷科技,15.05
9176,000690.SZ,宝新能源,17.89
9188,873679.BJ,前进科技,24.52
9190,873641.BJ,建元科技,76.93
9193,873595.BJ,中联科技,36.44
9200,873193.BJ,擎雷科技,28.01
9206,872918.BJ,龙都药业,22.97
9207,872787.BJ,冬驭新材,30.81
9209,872623.BJ,萌帮股份,22.63
9220,871950.BJ,娜其尔,83.57
9221,871841.BJ,广正股份,20.56
9222,871691.BJ,易景科技,25.91
9225,871424.BJ,景古环境,23.62
9226,871396.BJ,常辅股份,17.97
9227,871323.BJ,千年工艺,22.55
9229,871225.BJ,都都股份,20.0
9230,871169.BJ,蓝耘科技,64.4
9236,870543.BJ,红岭云,23.84
9237,870382.BJ,浦漕科技,16.16
9239,870111.BJ,昂捷信息,23.99
9241,870053.BJ,北方时代,21.29
9243,839839.BJ,欣宝科技,15.63
9249,839545.BJ,特斯特,16.66
9250,839515.BJ,护航科技,31.19
9252,839497.BJ,绛门科技,26.62
9253,839489.BJ,同步天成,17.84
9257,839315.BJ,移联创,22.06
9258,839199.BJ,吉谷胶业,34.09
9263,838481.BJ,轻叶能源,139.28
9264,838477.BJ,顺路咨询,91.41
9271,837952.BJ,鑫紫竹,22.53
9276,837685.BJ,淘金互动,55.13
9277,837653.BJ,汉威光电,20.0
9282,837129.BJ,太阳股份,16.92
9286,836836.BJ,加力股份,24.23
9290,836409.BJ,明峰检测,32.06
9292,836371.BJ,祥源科技,19.06
9296,836073.BJ,时代正邦,101.0
9300,835702.BJ,国力通,22.51
9303,835426.BJ,中通网络,639.15
9307,835080.BJ,蓝川环保,25.48
9310,834585.BJ,汉诺佳池,29.02
9313,834300.BJ,合泰电机,28.35
9315,834213.BJ,物管股份,25.83
9325,833024.BJ,欣智恒,28.88
9329,832834.BJ,吉泰新材,26.85
9331,832787.BJ,银科金典,20.35
9336,832393.BJ,舒茨股份,22.02
9345,831719.BJ,菱湖股份,17.69
9355,831187.BJ,创尔生物,41.26
9357,831057.BJ,多普泰,17.42
9360,830827.BJ,世优电气,27.24
9362,688786.SH,悦安新材,18.39
9363,688768.SH,容知日新,23.19
9364,688766.SH,普冉股份,26.06
9365,688739.SH,成大生物,24.59
9366,688699.SH,明微电子,28.06
9367,688608.SH,恒玄科技,31.51
9370,688399.SH,硕世生物,60.06
9371,688259.SH,创耀科技,77.98
9373,688190.SH,云路股份,23.79
9374,688188.SH,柏楚电子,15.91
9377,688087.SH,英科再生,25.5
9378,688019.SH,安集科技,15.94
9380,605555.SH,德昌股份,85.86
9381,605305.SH,中际联合,21.91
9382,605222.SH,起帆电缆,19.37
9383,605056.SH,咸亨国际,26.91
9384,603927.SH,中科软,22.15
9386,603650.SH,彤程新材,17.48
9396,603129.SH,春风动力,28.89
9403,601615.SH,明阳智能,15.71
9407,600877.SH,电科芯片,21.21
9416,600452.SH,涪陵电力,19.79
9417,600446.SH,金证股份,17.34
9424,600223.SH,鲁商发展,20.03
9431,430717,源通机械,19.92
9432,430667,三多堂,27.57
9444,301100.SZ,风光股份,18.9
9445,301080.SZ,百普赛斯,78.63
9446,300991.SZ,创益通,25.66
9447,300964.SZ,本川智能,27.41
9448,300939.SZ,秋田微,22.56
9450,300894.SZ,火星人,38.25
9469,300226.SZ,上海钢联,17.32
9475,003019.SZ,宸展光电,20.42
9483,002845.SZ,同兴达,17.0
9485,002713.SZ,东易日盛,22.06
9486,002698.SZ,博实股份,16.83
9511,002001.SZ,新和成,19.63
9512,001202.SZ,炬申股份,43.53
9523,873577.BJ,菲尔特,16.89
9524,873363.BJ,鑫泰新材,22.81
9527,872801.BJ,智明星通,30.92
9529,872575.BJ,腾威科技,19.4
9530,871485.BJ,长安文化,17.61
9534,870044.BJ,风控工程,53.44
9538,835193.BJ,东立科技,55.12
9541,834037.BJ,龙盛世纪,21.73
9543,833636.BJ,ST邦瑞达,130.73
9545,832986.BJ,瑞诺医疗,15.43
9550,831765.BJ,惠达铝业,16.44
9553,831259.BJ,创优股份,25.28
9557,688125.SH,安达智能,27.92
9558,605336.SH,帅丰电器,19.27
9571,002990.SZ,盛视科技,16.72
9581,873661.BJ,成远矿业,20.2
