,股票代码,股票简称,ROE2019
9826,605099.SH,共创草坪,35.98
9827,605068.SH,明新旭腾,34.22
9830,603180.SH,金牌厨柜,22.92
9841,300929.SZ,华骐环保,17.36
9842,300905.SZ,宝丽迪,30.9
9845,300584.SZ,海辰药业,15.85
9849,003001.SZ,中岩大地,28.73
9851,002690.SZ,美亚光电,23.61
9859,873483.BJ,福赛尔,32.27
9860,873325.BJ,六八股份,26.25
9864,871955.BJ,闽威股份,19.8
9865,839966.BJ,斯芬克司,64.28
9867,839613.BJ,亚格光电,15.09
9869,838799.BJ,嘉农股份,39.89
9871,838647.BJ,创意星球,27.87
9872,838626.BJ,为信股份,16.73
9878,833736.BJ,中塑在线,35.18
9879,832813.BJ,瑞博检测,29.96
9880,832613.BJ,资博股份,15.17
9881,832591.BJ,翔宇科技,24.86
9883,831685.BJ,亿恩科技,39.27
9888,688636.SH,智明达,22.79
9890,688191.SH,智洋创新,33.24
9900,300908.SZ,仲景食品,20.02
9903,002979.SZ,雷赛智能,20.09
9915,871171.BJ,金盾电子,22.82
9916,870309.BJ,中天新能,23.45
9917,870293.BJ,雅美特,23.46
9918,839994.BJ,中德诺浩,18.1
9920,838172.BJ,芯诺科技,25.46
9921,835156.BJ,丽江文旅,28.15
9925,831229.BJ,木兰花,15.27
9926,688669.SH,聚石化学,21.95
9927,688611.SH,杭州柯林,45.89
9928,605081.SH,太和水,19.38
9929,603989.SH,艾华集团,15.59
9933,603324.SH,盛剑环境,21.6
9939,300983.SZ,尤安设计,69.83
9942,002878.SZ,元隆雅图,17.82
9948,000933.SZ,神火股份,33.91
9955,838197.BJ,赢冠口腔,25.07
9957,835756.BJ,弘易传媒,16.26
9958,835340.BJ,金网信息,29.33
9962,833699.BJ,联网科技,18.03
9965,832557.BJ,大商帮,35.79
9967,832146.BJ,德平科技,19.45
9972,688260.SH,昀冢科技,43.39
9973,605098.SH,行动教育,36.07
9976,603682.SH,锦和商管,22.58
9978,603458.SH,勘设股份,17.65
9979,603214.SH,爱婴室,16.33
9982,600729.SH,重庆百货,16.68
9989,430641,天健创新,28.12
9992,300787.SZ,海能实业,16.2
9998,002918.SZ,蒙娜丽莎,15.91
10010,000656.SZ,金科股份,23.63
10015,000049.SZ,德赛电池,25.47
10023,838940.BJ,易知科技,23.28
10026,836507.BJ,纽迈分析,16.99
10028,834276.BJ,澳冠智能,26.99
10040,300529.SZ,健帆生物,30.24
10042,300226.SZ,上海钢联,17.22
10046,002977.SZ,天箭科技,29.29
10047,002697.SZ,红旗连锁,18.25
10051,002242.SZ,九阳股份,21.22
10052,002190.SZ,成飞集成,30.32
10053,002032.SZ,苏泊尔,30.54
10055,000951.SZ,中国重汽,17.75
10063,900932,陆家B股,21.66
10069,874066.BJ,德博尔,22.82
10074,873015.BJ,中瑞泰,25.83
10079,871982.BJ,瑞美股份,15.03
10081,871481.BJ,中运科技,20.83
10084,870623.BJ,凤阳矿业,30.75
10087,870307.BJ,传味股份,69.09
10089,839322.BJ,光尘环保,24.91
10094,838449.BJ,云多科技,24.88
10096,838408.BJ,天锐股份,23.92
10099,838241.BJ,开信精工,18.44
10100,838092.BJ,安晶龙,23.13
10101,837782.BJ,派特森,21.79
10103,837215.BJ,开利控股,49.97
10110,836216.BJ,恩普特,34.04
10112,835544.BJ,万盛智能,20.03
10114,835052.BJ,美信检测,24.37
10116,834682.BJ,球冠电缆,15.39
10117,834599.BJ,同力股份,36.43
10123,834076.BJ,海森环保,28.43
10129,833310.BJ,仁新科技,17.12
10131,832929.BJ,雷石集团,15.44
10138,832318.BJ,广通股份,17.96
10145,831491.BJ,佳音王,19.34
10149,831187.BJ,创尔生物,43.56
10150,831159.BJ,安达物流,16.75
10154,830883.BJ,联桥新材,36.21
10155,830799.BJ,艾融软件,25.25
10156,688662.SH,富信科技,25.74
10158,688598.SH,金博股份,32.12
10159,688363.SH,华熙生物,24.59
10160,688356.SH,键凯科技,31.51
10163,688228.SH,开普云,39.17
10165,688196.SH,卓越新能,25.09
10167,688178.SH,万德斯,25.13
10170,688077.SH,大地熊,16.78
10171,688059.SH,华锐精密,24.61
10175,605399.SH,晨光新材,29.84
10177,605111.SH,新洁能,18.8
10178,605077.SH,华康股份,48.55
10182,603887.SH,城地香江,18.32
10190,603609.SH,禾丰股份,24.57
10194,603444.SH,吉比特,28.14
10195,603360.SH,百傲化学,33.5
10196,603317.SH,天味食品,18.98
10197,603288.SH,海天味业,33.69
10199,603228.SH,景旺电子,17.2
10204,603165.SH,荣晟环保,18.74
10206,603039.SH,泛微网络,17.39
10212,601919.SH,中远海控,21.57
10254,600690.SH,海尔智家,19.12
10256,600663.SH,陆家嘴,21.66
10270,600519.SH,贵州茅台,33.09
10280,600368.SH,五洲交通,22.3
10301,600031.SH,三一重工,27.16
10310,430388,苏大明世,63.74
10311,400068,昆机3,32.69
10312,300946.SZ,恒而达,21.01
10313,300878.SZ,维康药业,27.58
10314,300866.SZ,安克创新,44.2
10315,300852.SZ,四会富仕,28.26
10316,300850.SZ,新强联,16.91
10317,300832.SZ,新产业,28.07
10318,300782.SZ,卓胜微,44.62
10321,300715.SZ,凯伦股份,27.08
10323,300682.SZ,朗新科技,31.16
10325,300674.SZ,宇信科技,15.58
10326,300659.SZ,中孚信息,24.26
10331,300579.SZ,数字认证,15.4
10333,300559.SZ,佳发教育,24.16
10337,300482.SZ,万孚生物,18.68
10342,300327.SZ,中颖电子,20.82
10359,200011,深物业B,20.46
10360,003010.SZ,若羽臣,17.25
10361,003000.SZ,劲仔食品,19.62
10362,002983.SZ,芯瑞达,19.97
10363,002978.SZ,安宁股份,24.8
10364,002973.SZ,侨银股份,16.35
10365,002967.SZ,广电计量,18.36
10368,002947.SZ,恒铭达,15.1
10370,002938.SZ,鹏鼎控股,15.67
10374,002847.SZ,盐津铺子,18.21
10376,002798.SZ,帝欧家居,16.58
10379,002626.SZ,金达威,15.24
10382,002600.SZ,领益智造,17.49
10383,002595.SZ,豪迈科技,18.76
10407,002179.SZ,中航光电,15.78
10415,002088.SZ,鲁阳节能,16.48
10423,000932.SZ,华菱钢铁,20.93
10424,000921.SZ,海信家电,22.21
10426,000911.SZ,南宁糖业,59.02
10428,000897.SZ,津滨发展,15.33
10429,000895.SZ,双汇发展,37.37
10445,000338.SZ,潍柴动力,21.22
10448,000065.SZ,北方国际,15.57
10450,000034.SZ,神州数码,17.23
10451,000011.SZ,深物业A,20.46
10453,000002.SZ,万科A,22.47
10454,873506.BJ,智慧交通,34.43
10455,873391.BJ,华阳制动,21.26
10456,873228.BJ,雷霆股份,93.59
10457,873180.BJ,勇仕网络,71.96
10458,873062.BJ,汉王鹏泰,20.74
10459,873030.BJ,中基国威,36.97
10463,872801.BJ,智明星通,39.94
10464,872727.BJ,天雄新材,16.94
10474,870754.BJ,羽实箫恩,18.18
10481,838984.BJ,天星股份,21.72
10487,837685.BJ,淘金互动,101.44
10489,837301.BJ,道坦坦,16.84
10491,836291.BJ,红宇股份,33.98
10492,835963.BJ,安人股份,17.55
10493,835427.BJ,凯丰新材,19.32
10496,834518.BJ,晨日科技,15.46
10501,833207.BJ,中科生物,27.59
10503,832735.BJ,德源药业,18.33
10512,831231.BJ,佳保安全,15.57
10514,688777.SH,中控技术,25.8
10515,688659.SH,元琛科技,18.47
10516,688569.SH,铁科轨道,16.57
10517,688513.SH,苑东生物,17.54
10519,688183.SH,生益电子,28.62
10520,688089.SH,嘉必优,21.27
10522,605258.SH,协和电子,24.87
10523,605222.SH,起帆电缆,23.94
10524,605016.SH,百龙创园,15.06
10526,603899.SH,晨光股份,28.17
10527,603877.SH,太平鸟,16.17
10530,603719.SH,良品铺子,27.3
10532,603368.SH,柳药集团,16.85
10533,603326.SH,我乐家居,17.29
10535,603127.SH,昭衍新药,25.5
10539,603060.SH,国检集团,16.77
10540,603026.SH,胜华新材,18.23
10541,603018.SH,华设集团,19.39
10544,601865.SH,福莱特,17.0
10553,601138.SH,工业富联,23.04
10556,600995.SH,南网储能,16.06
10562,600801.SH,华新水泥,33.63
10572,600486.SH,扬农化工,25.53
10577,600273.SH,嘉化能源,18.28
10579,600183.SH,生益科技,19.67
10590,430405,星火环境,17.24
10591,430391,万特电气,15.96
10596,300823.SZ,建科机械,17.58
10597,300815.SZ,玉禾田,37.3
10598,300777.SZ,中简科技,16.58
10599,300771.SZ,智莱科技,23.2
10600,300699.SZ,光威复材,17.43
10602,300595.SZ,欧普康视,26.13
10609,300347.SZ,泰格医药,23.65
10613,003021.SZ,兆威机电,72.05
10614,003013.SZ,地铁设计,23.29
10615,002968.SZ,新大正,33.5
10617,002867.SZ,周大生,22.91
10620,002746.SZ,仙坛股份,35.01
10623,002611.SZ,东方精工,36.87
10629,002459.SZ,晶澳科技,20.0
10631,002399.SZ,海普瑞,15.77
10632,002398.SZ,垒知集团,15.26
10643,002007.SZ,华兰生物,19.89
10655,000629.SZ,钒钛股份,27.36
10662,000069.SZ,华侨城A,19.33
10665,873461.BJ,迈威通信,25.36
10666,873340.BJ,毅圣消防,19.92
10671,872161.BJ,风行测控,44.06
10674,871394.BJ,立信数据,52.19
10675,870629.BJ,三真康复,21.33
10676,870221.BJ,申朴信息,60.57
10678,839047.BJ,小乙物联,23.97
10686,834727.BJ,天茂新材,15.39
10689,833509.BJ,同惠电子,26.83
10690,832715.BJ,华信股份,25.09
10693,831554.BJ,智博联,25.11
10695,831270.BJ,宇虹颜料,15.06
10699,605058.SH,澳弘电子,23.64
10703,601601.SH,中国太保,16.9
10707,600377.SH,宁沪高速,15.89
10711,300886.SZ,华业香料,19.82
10712,300871.SZ,回盛生物,19.37
10713,300759.SZ,康龙化成,16.7
10719,688819.SH,天能股份,35.83
10720,688677.SH,海泰新光,31.27
10721,688551.SH,科威尔,38.76
10723,688189.SH,南新制药,32.66
10724,688060.SH,云涌科技,31.31
10727,603606.SH,东方电缆,23.48
10728,603393.SH,新天然气,17.73
10745,601155.SH,新城控股,36.86
10751,600985.SH,淮北矿业,18.97
10755,600724.SH,宁波富达,18.1127
10757,600678.SH,四川金顶,44.51
10758,600673.SH,东阳光,16.14
10762,600588.SH,用友网络,18.29
10763,600563.SH,法拉电子,18.23
10767,600426.SH,华鲁恒升,18.65
10769,600282.SH,南钢股份,16.37
10773,600188.SH,兖矿能源,15.91
10774,600009.SH,上海机场,16.7
10776,300835.SZ,龙磁科技,17.07
10777,300783.SZ,三只松鼠,16.37
10784,300019.SZ,硅宝科技,15.96
10803,002050.SZ,三花智控,16.08
10808,000789.SZ,万年青,29.99
10825,871691.BJ,易景科技,46.91
10831,870260.BJ,邦力达,29.65
10833,839133.BJ,淳博传播,30.03
10834,838795.BJ,风景园林,23.54
10839,837193.BJ,华商物流,15.41
10842,836826.BJ,盖世食品,41.88
10843,836560.BJ,科腾环保,22.05
10845,835637.BJ,林华医疗,23.75
10846,835447.BJ,微卓科技,29.43
10847,835185.BJ,贝特瑞,17.78
10850,834429.BJ,钢宝股份,20.11
10855,832867.BJ,瑞捷股份,31.67
10857,832652.BJ,目乐医疗,23.48
10859,832423.BJ,德卡科技,18.07
10860,832394.BJ,佳龙科技,18.28
10866,831163.BJ,艾科新材,42.0
10870,688505.SH,复旦张江,24.16
10871,688399.SH,硕世生物,20.08
10872,688388.SH,嘉元科技,22.21
10873,688360.SH,德马科技,19.41
10876,688078.SH,龙软科技,26.98
10877,605009.SH,豪悦护理,65.39
10878,603916.SH,苏博特,15.91
10880,603806.SH,福斯特,16.24
10886,603300.SH,华铁应急,17.06
10887,603267.SH,鸿远电子,16.62
10892,601975.SH,招商南油,20.8
10898,601628.SH,中国人寿,16.47
10912,600585.SH,海螺水泥,27.0
10914,600298.SH,安琪酵母,19.37
10917,600234.SH,科新发展,26.49
10919,600173.SH,卧龙地产,20.09
10925,430220,迈达科技,37.09
10928,300845.SZ,捷安高科,24.63
10931,300726.SZ,宏达电子,17.76
10932,300725.SZ,药石科技,22.94
10934,300481.SZ,濮阳惠成,17.98
10942,003027.SZ,同兴环保,34.81
10945,002838.SZ,道恩股份,16.39
10965,000910.SZ,大亚圣象,15.51
10970,000048.SZ,京基智农,70.35
10972,872928.BJ,恒友股份,59.59
10973,872610.BJ,妙音数科,53.44
10975,871343.BJ,瘦西湖,28.68
10977,839874.BJ,伟泰科技,21.29
10978,839173.BJ,悦诚达,19.93
10982,838213.BJ,金万达,22.8
10984,838071.BJ,风盛股份,21.14
10987,837320.BJ,信昌股份,20.9
10990,835852.BJ,伊普诺康,17.62
10992,835746.BJ,兆信电力,17.16
10993,835367.BJ,榕兴医疗,18.77
10999,833112.BJ,海宏电力,21.33
11004,832129.BJ,新兴药业,21.1
11005,831663.BJ,云叶股份,15.24
11009,688386.SH,泛亚微透,16.4
11010,688301.SH,奕瑞科技,25.52
11011,688195.SH,腾景科技,18.21
11013,603327.SH,福蓉科技,26.43
11019,601336.SH,新华保险,19.41
11023,600828.SH,茂业商业,20.2
11029,600675.SH,中华企业,16.19
11030,600662.SH,外服控股,27.46
11037,430683,新中德,22.08
11041,300877.SZ,金春股份,19.5
11042,300824.SZ,北鼎股份,22.2
11050,002653.SZ,海思科,23.04
11052,002463.SZ,沪电股份,26.73
11058,872845.BJ,万淇股份,27.12
11061,839310.BJ,中科达信,28.53
11062,837784.BJ,中青博联,17.52
11063,836030.BJ,金居股份,18.94
11065,835061.BJ,君为科技,54.68
11067,832723.BJ,五角阻尼,40.83
11070,688111.SH,金山办公,22.6
11071,603663.SH,三祥新材,16.01
11072,603585.SH,苏利股份,16.28
11085,300788.SZ,中信出版,20.51
11087,003022.SZ,联泓新科,18.28
11088,002937.SZ,兴瑞科技,15.91
11092,002236.SZ,大华股份,22.74
11095,873047.BJ,欧瑞欣合,47.46
11099,837661.BJ,隆博股份,18.06
11104,834529.BJ,蓝色星球,41.07
11108,688699.SH,明微电子,27.0
11111,603950.SH,长源东谷,28.11
11112,603801.SH,志邦家居,17.59
11121,600803.SH,新奥股份,18.36
11129,300902.SZ,国安达,24.91
11131,300837.SZ,浙矿股份,24.54
11137,200512,闽灿坤B,15.07
11139,003043.SZ,华亚智能,17.21
11140,003018.SZ,金富科技,15.75
11142,002801.SZ,微光股份,17.53
11149,002117.SZ,东港股份,16.55
11152,001979.SZ,招商蛇口,21.38
11158,000830.SZ,鲁西化工,15.89
11159,000810.SZ,创维数字,18.22
11164,000517.SZ,荣安地产,32.79
11171,872076.BJ,智信信息,22.34
11172,872002.BJ,上海北分,27.31
11174,870073.BJ,力美照明,40.41
11175,839232.BJ,晟烨股份,16.03
11181,834046.BJ,金锐同创,18.36
11182,833177.BJ,时代股份,18.82
11185,688106.SH,金宏气体,22.26
11186,430418,苏轴股份,20.79
11193,603429.SH,集友股份,23.5
11195,600970.SH,中材国际,18.97
11197,600829.SH,人民同泰,15.6
11200,600720.SH,祁连山,19.71
11208,600036.SH,招商银行,16.84
11209,300741.SZ,华宝股份,15.5
11213,200029,深深房B,15.9
11214,002925.SZ,盈趣科技,26.18
11222,000828.SZ,东莞控股,15.56
11231,000029.SZ,深深房A,15.9
11235,870040.BJ,思源股份,19.67
11238,837497.BJ,眉车股份,16.3
11239,836193.BJ,瑞一科技,18.78
11242,833164.BJ,琥珀股份,16.91
11246,603505.SH,金石资源,24.26
11249,600511.SH,国药股份,16.31
11256,430223,亿童文教,16.78
11259,300887.SZ,谱尼测试,15.09
11260,300016.SZ,北陆药业,25.96
11263,000999.SZ,华润三九,17.89
11267,873798.BJ,鸿基节能,17.66
11268,873419.BJ,纽时达,20.56
11271,873119.BJ,绿林幼教,20.52
11272,872992.BJ,智尚捷付,33.33
11273,872633.BJ,云朵股份,22.94
11274,872617.BJ,三源信息,25.64
11277,839783.BJ,洛克新材,26.31
11279,836734.BJ,唐鸿重工,23.29
11280,836464.BJ,华成智云,24.85
11282,835620.BJ,奥迪康,34.64
11283,835595.BJ,固润科技,38.37
11287,833893.BJ,恒宇北斗,48.65
11293,830832.BJ,齐鲁华信,15.11
11294,605136.SH,丽人丽妆,19.86
11303,430116,中矿华沃,21.7
11304,300801.SZ,泰和科技,19.62
11306,002985.SZ,北摩高科,20.89
11308,002812.SZ,恩捷股份,20.36
11320,600507.SH,方大特钢,27.05
11328,002882.SZ,金龙羽,16.45
11329,002810.SZ,山东赫达,19.03
11332,000401.SZ,冀东水泥,16.5
11333,000063.SZ,中兴通讯,19.96
11338,836874.BJ,翔晟信息,25.77
11342,831481.BJ,瑞铃企管,18.69
11343,688516.SH,奥特维,17.78
11344,603659.SH,璞泰来,20.77
11356,600732.SH,爱旭股份,32.22
11359,600309.SH,万华化学,25.44
11363,300848.SZ,美瑞新材,35.48
11367,300577.SZ,开润股份,30.77
11375,002993.SZ,奥海科技,32.94
11376,002982.SZ,湘佳股份,32.86
11381,002233.SZ,塔牌集团,18.42
11383,873837.BJ,汇川科技,48.48
11384,872998.BJ,源泉股份,22.71
11390,836261.BJ,闻道网络,41.55
11395,688586.SH,江航装备,15.77
11404,002916.SZ,深南电路,29.11
11409,872883.BJ,海岳环境,31.68
11416,600565.SH,迪马股份,16.57
11419,430046,圣博润,15.77
11424,000877.SZ,天山股份,16.32
11425,000739.SZ,普洛药业,15.66
11426,000661.SZ,长春高新,28.54
11431,688188.SH,柏楚电子,25.91
11432,600989.SH,宝丰能源,19.3
11439,870382.BJ,浦漕科技,15.55
11444,835383.BJ,中彩股份,45.27
11449,603008.SH,喜临门,15.39
11452,300821.SZ,东岳硅材,28.81
11453,300697.SZ,电工合金,16.27
11459,870443.BJ,泽宏科技,35.65
11462,688208.SH,道通科技,30.19
11464,300822.SZ,贝仕达克,36.85
11465,300596.SZ,利安隆,18.24
11471,873495.BJ,思创科技,47.65
11474,605369.SH,拱东医疗,31.48
11476,600681.SH,百川能源,16.49
11478,300761.SZ,立华股份,33.81
11484,872285.BJ,铝泰股份,29.09
11485,871484.BJ,聚合电力,18.47
11486,838798.BJ,瑞星时光,35.59
11488,837455.BJ,邦盛北斗,124.19
11489,835281.BJ,翰林汇,22.64
11493,688667.SH,菱电电控,40.02
11498,003009.SZ,中天火箭,15.12
11499,002420.SZ,毅昌科技,30.85
11502,873542.BJ,黄淮股份,15.95
11504,872958.BJ,硕恩网络,43.19
11505,870637.BJ,裕隆气体,15.98
11507,688057.SH,金达莱,23.93
11508,300873.SZ,海晨股份,21.34
11510,002458.SZ,益生股份,83.18
11512,871740.BJ,健仕股份,25.78
11514,834495.BJ,华欧股份,25.61
11515,603212.SH,赛伍技术,16.01
11518,300738.SZ,奥飞数据,16.62
11519,300033.SZ,同花顺,24.93
11520,000708.SZ,中信特钢,24.19
11522,839222.BJ,三英精密,17.89
11523,838518.BJ,仁通档案,16.16
11524,605050.SH,福然德,16.57
11525,300862.SZ,蓝盾光电,29.78
11526,688155.SH,先惠技术,20.16
11532,837033.BJ,金色股份,21.11
11533,835755.BJ,创研股份,17.72
11535,832389.BJ,睿思凯,24.2
11536,688018.SH,乐鑫科技,18.32
11541,831714.BJ,福航环保,15.26
11543,002402.SZ,和而泰,17.16
11545,873496.BJ,崤云信息,19.06
11546,300816.SZ,艾可蓝,41.74
11547,873865.BJ,新视野,23.04
11548,872920.BJ,富铭科技,39.16
11549,400101,秋林3,38.83
11550,300860.SZ,锋尚文化,50.56
11551,872896.BJ,新威环境,28.48
11553,873571.BJ,斯迈特,34.58
11554,872978.BJ,荣鑫股份,53.42
11555,835462.BJ,牛帆数据,57.37
11556,834672.BJ,瑞邦药业,20.03
11559,871366.BJ,广芯电子,117.37
11561,836388.BJ,力姆泰克,21.83
11564,400100,工新3,194.98
11571,002014.SZ,永新股份,15.17
11573,871229.BJ,合力创新,26.28
11574,838939.BJ,金坤新材,50.13
11575,835205.BJ,梵雅文化,42.29
11578,430335,华韩股份,24.76
11586,834845.BJ,华腾教育,18.7
11591,601318.SH,中国平安,24.4
11594,600885.SH,宏发股份,15.21
11597,002984.SZ,森麒麟,23.03
11601,003038.SZ,鑫铂股份,26.54
11602,839233.BJ,艺创科技,16.12
11604,002107.SZ,沃华医药,15.21
11606,873397.BJ,广森科技,29.01
11607,873727.BJ,铜冠矿建,16.77
11608,873796.BJ,建科集团,16.47
11609,873730.BJ,徐辉设计,31.72
11612,873781.BJ,齐治科技,39.77
11615,873799.BJ,紫泉能源,17.4
11616,873815.BJ,旭域股份,15.42
11618,873811.BJ,千禧龙纤,23.11
11624,874036.BJ,久正工学,24.3
11627,873554.BJ,赛康智能,28.51
11628,400031,R鞍合成1,17.03
11630,400076,R华信控1,15.78
11632,873816.BJ,捷先科技,25.0
11633,873797.BJ,帮安迪,31.8
11637,873852.BJ,博能股份,41.55
11639,874038.BJ,鑫民玻璃,15.71
11641,873876.BJ,商信政通,60.41
11642,873802.BJ,华联世纪,19.04
