,股票代码,股票简称,ROE2021
8225,832702.BJ,九通水务,41.98
8228,832673.BJ,中香农科,21.53
8231,832522.BJ,纳科诺尔,16.36
8232,832509.BJ,华光胶囊,36.66
8237,832327.BJ,海颐软件,20.97
8238,832213.BJ,双森股份,19.78
8243,832049.BJ,广德环保,18.55
8252,831469.BJ,金磊建材,22.29
8253,831434.BJ,巨创计量,48.37
8258,831319.BJ,绿蔓生物,25.81
8260,831254.BJ,平方科技,21.98
8269,830829.BJ,华精新材,26.77
8271,688776.SH,国光电气,17.6
8272,688698.SH,伟创电气,15.59
8273,688526.SH,科前生物,19.56
8276,688388.SH,嘉元科技,17.88
8278,688283.SH,坤恒顺维,32.61
8279,688201.SH,信安世纪,17.98
8282,688093.SH,世华科技,15.74
8288,605117.SH,德业股份,29.29
8291,605006.SH,山东玻纤,26.58
8294,603877.SH,太平鸟,16.88
8298,603611.SH,诺力股份,15.28
8299,603520.SH,司太立,16.04
8300,603466.SH,风语筑,20.7
8305,603182.SH,嘉华股份,18.47
8306,603172.SH,万丰股份,15.01
8309,603137.SH,恒尚节能,22.63
8310,603130.SH,云中马,25.8
8311,603071.SH,物产环能,50.06
8320,601668.SH,中国建筑,15.9
8322,601089.SH,福元医药,28.84
8324,600869.SH,远东股份,15.34
8325,600782.SH,新钢股份,17.42
8326,600760.SH,中航沈飞,15.51
8327,600668.SH,尖峰集团,19.32
8328,600581.SH,八一钢铁,20.2
8336,600389.SH,江山股份,36.68
8337,600179.SH,安通控股,25.61
8345,430547,畅想高科,17.89
8346,430516,文达通,31.05
8353,430341,呈创科技,87.44
8354,430335,华韩股份,27.53
8355,430288,泓淇科技,63.01
8365,301363.SZ,美好医疗,24.58
8366,301335.SZ,天元宠物,15.02
8367,301325.SZ,曼恩斯特,35.09
8368,301258.SZ,富士莱,17.61
8369,301131.SZ,聚赛龙,15.13
8370,301129.SZ,瑞纳智能,26.85
8387,300627.SZ,华测导航,17.82
8393,300465.SZ,高伟达,19.62
8404,300014.SZ,亿纬锂能,18.11
8414,002749.SZ,国光股份,15.52
8424,002416.SZ,爱施德,16.05
8433,002241.SZ,歌尔股份,17.61
8440,001314.SZ,亿道信息,36.94
8441,001298.SZ,好上好,34.64
8442,001226.SZ,拓山重工,29.16
8444,001216.SZ,华瓷股份,16.55
8445,000902.SZ,新洋丰,16.13
8453,000301.SZ,东方盛虹,17.22
8455,874038.BJ,鑫民玻璃,16.26
8456,874021.BJ,聚星科技,15.03
8457,873978.BJ,梯度科技,32.37
8461,873676.BJ,天祥新材,24.12
8463,873638.BJ,隆基仪表,23.02
8464,873589.BJ,牧尚股份,35.08
8466,873527.BJ,夜光明,15.94
8468,873437.BJ,天一恩华,92.16
8470,873232.BJ,百诺环境,18.99
8472,873095.BJ,鼎信数智,21.54
8474,873027.BJ,华夏高科,30.88
8475,873004.BJ,安和精密,19.75
8479,872840.BJ,泰和食品,33.73
8480,872808.BJ,曙光数创,49.3
8481,872806.BJ,核力欣健,18.06
8483,872621.BJ,东宇电气,46.61
8484,872609.BJ,天利热工,17.32
8502,870294.BJ,盈达股份,15.84
8503,870236.BJ,恒光塑胶,17.84
8505,839792.BJ,东和新材,15.42
8507,839719.BJ,宁新新材,16.08
8508,839698.BJ,路得坦摩,26.0
8509,838970.BJ,博导股份,31.44
8510,838924.BJ,广脉科技,17.31
8512,837874.BJ,鲁南数据,26.71
8513,837701.BJ,融成智造,23.61
8514,837663.BJ,明阳科技,24.9
8523,835311.BJ,华瑞信息,20.75
8527,834727.BJ,天茂新材,34.07
8529,834684.BJ,聚合科技,27.63
8533,833552.BJ,威尔数据,24.0
8536,832982.BJ,锦波生物,17.68
8543,832146.BJ,德平科技,58.06
8556,688539.SH,高华科技,24.05
8557,688507.SH,索辰科技,15.32
8559,603871.SH,嘉友国际,15.43
8568,430066,南北天地,86.06
8570,301387.SZ,光大同创,31.25
8571,300475.SZ,香农芯创,15.49
8573,300077.SZ,国民技术,16.28
8581,001228.SZ,永泰运,26.73
8587,900936,鄂资B股,38.06
8589,688798.SH,艾为电子,18.76
8590,688697.SH,纽威数控,23.19
8592,688568.SH,中科星图,16.54
8594,688536.SH,思瑞浦,15.57
8596,688475.SH,萤石网络,38.79
8598,688239.SH,航宇科技,17.44
8599,688230.SH,芯导科技,32.49
8601,688110.SH,东芯股份,29.49
8609,603985.SH,恒润股份,21.39
8611,603529.SH,爱玛科技,17.46
8612,603439.SH,贵州三力,15.27
8613,603307.SH,扬州金泉,23.88
8616,603095.SH,越剑智能,15.59
8634,600572.SH,康恩贝,32.56
8635,600571.SH,信雅达,26.24
8639,600499.SH,科达制造,15.8
8642,600436.SH,片仔癀,27.68
8644,600348.SH,华阳股份,19.41
8645,600331.SH,宏达股份,151.77
8647,600295.SH,鄂尔多斯,38.06
8651,600096.SH,云天化,43.76
8655,301377.SZ,鼎泰高科,29.68
8656,301327.SZ,华宝新能,121.84
8657,301187.SZ,欧圣电气,24.2
8658,301113.SZ,雅艺科技,45.24
8659,301110.SZ,青木股份,41.77
8660,300996.SZ,普联软件,19.91
8664,300705.SZ,九典制药,20.88
8665,300701.SZ,森霸传感,17.79
8666,300685.SZ,艾德生物,19.19
8667,300639.SZ,凯普生物,30.32
8670,300613.SZ,富瀚微,23.02
8675,300415.SZ,伊之密,28.12
8691,002847.SZ,盐津铺子,18.14
8699,002415.SZ,海康威视,28.99
8710,002130.SZ,沃尔核材,15.67
8712,002028.SZ,思源电气,16.1
8714,001336.SZ,楚环科技,36.8
8717,000789.SZ,万年青,23.2
8722,000630.SZ,铜陵有色,15.27
8725,000422.SZ,湖北宜化,115.92
8729,874005.BJ,泽瑞股份,57.06
8730,873998.BJ,点晶网络,41.14
8731,873988.BJ,蓝也科技,37.82
8732,873975.BJ,三友新材,28.58
8735,873817.BJ,优派普,17.5
8737,873664.BJ,科拜尔,20.74
8739,873126.BJ,智信恒瑞,115.4
8742,872887.BJ,赉卡睦,21.16
8745,872511.BJ,智林信息,23.95
8746,872477.BJ,龙成消防,18.17
8747,872418.BJ,泰铂科技,31.91
8748,872388.BJ,蓝水软件,83.19
8752,871954.BJ,朝霞文化,18.29
8753,871695.BJ,乐善智能,16.77
8755,871481.BJ,中运科技,18.39
8757,871174.BJ,正荣网际,69.29
8760,870730.BJ,安钢软件,15.29
8761,870669.BJ,普瑾特,23.26
8773,839350.BJ,翔飞科技,17.54
8774,839067.BJ,集媒互动,35.62
8781,838262.BJ,太湖雪,25.3
8786,836660.BJ,钢研功能,19.7
8787,836649.BJ,大佛药业,21.36
8793,835185.BJ,贝特瑞,20.98
8797,834343.BJ,华凯保险,42.23
8799,834037.BJ,龙盛世纪,19.5
8801,833767.BJ,五轮科技,133.99
8804,833574.BJ,爱知之星,38.88
8813,831992.BJ,嘉得力,27.22
8815,831707.BJ,绿岛生态,24.05
8819,831474.BJ,上海科特,29.69
8827,688433.SH,华曙高科,26.91
8828,688332.SH,中科蓝讯,30.13
8829,688296.SH,和达科技,19.58
8830,688291.SH,金橙子,23.97
8836,603995.SH,甬金股份,17.61
8837,603927.SH,中科软,23.43
8847,600256.SH,广汇能源,26.77
8851,430515,麟龙股份,22.71
8854,430391,万特电气,15.66
8858,301217.SZ,铜冠铜箔,19.44
8859,301118.SZ,恒光股份,32.77
8860,301077.SZ,星华新材,24.74
8862,300596.SZ,利安隆,17.86
8879,000090.SZ,天健集团,16.85
8887,873229.BJ,特种橡塑,17.16
8889,873047.BJ,欧瑞欣合,26.0
8892,872240.BJ,富连京,23.39
8895,871245.BJ,威博液压,23.64
8897,871140.BJ,雅图股份,17.06
8900,870559.BJ,天鉴检测,23.38
8901,870358.BJ,安达农森,40.0
8902,870316.BJ,明大科技,24.35
8906,839489.BJ,同步天成,36.5
8908,838949.BJ,恒远药业,22.13
8910,838479.BJ,莱宝电力,17.44
8912,838247.BJ,联洋人才,24.05
8914,838150.BJ,历康科技,50.75
8918,837301.BJ,道坦坦,19.11
8933,834196.BJ,大娱号,16.37
8936,833230.BJ,欧康医药,32.72
8953,688601.SH,力芯微,24.17
8954,688558.SH,国盛智科,15.31
8958,688232.SH,新点软件,34.83
8959,688099.SH,晶晨股份,23.88
8978,301358.SZ,湖南裕能,55.99
8980,300671.SZ,富满微,35.29
8982,300244.SZ,迪安诊断,22.06
8988,002271.SZ,东方雨虹,19.92
8998,873884.BJ,巴兰仕,22.67
9000,873805.BJ,双达股份,15.17
9001,873784.BJ,银中物业,33.01
9003,873585.BJ,华新玻璃,62.19
9004,873458.BJ,筑友展示,38.98
9005,873415.BJ,翔云智能,29.07
9006,873339.BJ,恒太照明,28.41
9010,872857.BJ,时刻互动,56.42
9012,872810.BJ,国拓科技,17.9
9017,872318.BJ,久信信息,30.27
9019,872289.BJ,鸿途信达,20.51
9022,872022.BJ,味正品康,38.82
9023,871827.BJ,万杰科技,48.51
9027,871403.BJ,太湖云,30.69
9028,871365.BJ,北创光电,31.77
9031,871274.BJ,硅普搪瓷,35.26
9037,870875.BJ,豫辰药业,25.88
9038,870870.BJ,华信智能,16.68
9040,870840.BJ,鼎欣科技,20.49
9044,870623.BJ,凤阳矿业,35.68
9045,870221.BJ,申朴信息,36.51
9047,839879.BJ,丰亿港营,25.91
9049,839809.BJ,万久科技,19.44
9050,839780.BJ,仟客莱,22.31
9052,839679.BJ,华涂股份,17.91
9053,839593.BJ,京瑞电气,15.71
9054,839589.BJ,百澳股份,16.19
9055,839497.BJ,绛门科技,32.03
9056,839356.BJ,环台精密,24.24
9058,839164.BJ,兴华设计,21.58
9063,838714.BJ,宇之光,31.58
9072,837566.BJ,中固建科,21.69
9074,837530.BJ,格力物业,40.28
9077,837212.BJ,智新电子,19.39
9079,836743.BJ,三立股份,26.83
9081,836371.BJ,祥源科技,20.95
9084,835960.BJ,九易庄宸,38.55
9087,835536.BJ,正通电子,21.47
9089,835174.BJ,五新隧装,22.99
9094,834418.BJ,好买财富,27.23
9095,834406.BJ,迪威普,19.54
9096,834347.BJ,天畅环保,23.44
9103,833301.BJ,亚迪纳,36.5
9105,833105.BJ,华通科技,15.74
9109,832859.BJ,晨越建管,31.44
9119,830995.BJ,九洲光电,19.57
9120,830774.BJ,百博生物,17.95
9122,688439.SH,振华风光,35.7
9124,688375.SH,国博电子,15.57
9125,688308.SH,欧科亿,15.89
9131,605168.SH,三人行,27.61
9137,603337.SH,杰克股份,15.14
9138,603329.SH,上海雅仕,17.34
9139,603181.SH,皇马科技,21.67
9140,603150.SH,万朗磁塑,23.73
9141,603129.SH,春风动力,19.26
9143,603115.SH,海星股份,17.03
9145,601339.SH,百隆东方,16.24
9148,600846.SH,同济科技,17.9
9153,600586.SH,金晶科技,26.02
9160,430667,三多堂,26.38
9164,430204,石竹科技,25.18
9167,301182.SZ,凯旺科技,15.02
9168,301162.SZ,国能日新,27.3
9169,301160.SZ,翔楼新材,20.87
9170,301099.SZ,雅创电子,20.98
9171,301091.SZ,深城交,22.23
9175,300633.SZ,开立医疗,16.83
9178,300443.SZ,金雷股份,16.31
9179,300416.SZ,苏试试验,17.92
9192,002859.SZ,洁美科技,19.38
9193,002819.SZ,东方中科,18.5
9195,002737.SZ,葵花药业,20.49
9202,002270.SZ,华明装备,15.07
9207,001366.SZ,播恩集团,22.45
9208,001322.SZ,箭牌家居,21.6
9212,000737.SZ,北方铜业,23.19
9222,874095.BJ,圣泰材料,90.29
9224,873875.BJ,北辰科技,33.38
9226,873750.BJ,斯贝科技,21.31
9230,873419.BJ,纽时达,20.71
9235,873142.BJ,中天行,36.4
9240,871955.BJ,闽威股份,27.57
9243,871108.BJ,春晖仪表,16.73
9244,870968.BJ,开心文化,54.48
9247,839406.BJ,安居乐,24.11
9251,836459.BJ,赛威客,68.15
9256,834667.BJ,安特源,20.87
9258,834072.BJ,德隆股份,22.16
9259,833543.BJ,灵通股份,18.74
9260,833423.BJ,穗晶光电,16.44
9261,833186.BJ,宏远电器,19.51
9265,832264.BJ,普克科技,34.16
9269,831264.BJ,柏康科技,17.65
9271,688800.SH,瑞可达,15.46
9272,688768.SH,容知日新,16.94
9273,688486.SH,龙迅股份,35.9
9274,688259.SH,创耀科技,49.0
9275,688188.SH,柏楚电子,20.34
9280,603565.SH,中谷物流,35.86
9281,603290.SH,斯达半导,24.71
9282,603201.SH,常润股份,26.83
9284,603170.SH,宝立食品,32.83
9287,601515.SH,东风股份,16.54
9288,601156.SH,东航物流,45.53
9292,600609.SH,金杯汽车,29.5
9294,600461.SH,洪城环境,15.52
9302,301328.SZ,维峰电子,29.03
9303,301195.SZ,北路智控,34.82
9304,301181.SZ,标榜股份,28.41
9305,301122.SZ,采纳股份,29.38
9307,300997.SZ,欢乐家,17.83
9308,300969.SZ,恒帅股份,18.88
9310,300653.SZ,正海生物,23.62
9312,300418.SZ,昆仑万维,16.12
9313,300341.SZ,麦克奥迪,15.24
9316,300196.SZ,长海股份,17.75
9321,002884.SZ,凌霄泵业,23.83
9324,002709.SZ,天赐材料,40.92
9337,001332.SZ,锡装股份,25.74
9344,874028.BJ,道达天际,98.32
9345,873973.BJ,碧盾科技,54.63
9349,873871.BJ,斯普兰蒂,21.29
9350,873822.BJ,富尔达,21.45
9351,873789.BJ,腾茂科技,20.97
9352,873735.BJ,弘森药业,31.04
9354,873679.BJ,前进科技,16.55
9356,873621.BJ,创元数码,18.96
9358,873554.BJ,赛康智能,29.92
9360,873325.BJ,六八股份,20.94
9363,872971.BJ,鸿荣重工,16.11
9366,872787.BJ,冬驭新材,15.43
9367,872784.BJ,九喜股份,35.25
9369,872393.BJ,迪富电子,39.55
9375,871664.BJ,华旭环保,16.97
9379,871097.BJ,三合股份,18.98
9382,870802.BJ,多立恒,17.92
9384,870697.BJ,银丰园林,23.25
9385,870620.BJ,科域生物,21.68
9394,838171.BJ,邦德股份,15.46
9395,838129.BJ,同步新科,41.83
9399,837312.BJ,爱上网,45.49
9401,836442.BJ,群智合,19.75
9402,836179.BJ,国天电子,26.11
9403,836139.BJ,高新利华,30.2
9404,836050.BJ,深蓝股份,34.74
9406,835372.BJ,三扬轴业,18.81
9410,834677.BJ,古纤道,19.61
9414,833707.BJ,精华股份,15.69
9418,833334.BJ,摩尔股份,19.9
9419,833070.BJ,三耐环保,43.7
9424,832662.BJ,方盛股份,21.23
9428,832267.BJ,诺君安,31.04
9431,832082.BJ,聚祥股份,15.48
9432,832064.BJ,同里印刷,33.9
9434,831720.BJ,诚赢股份,30.64
9437,831305.BJ,海希通讯,21.57
9440,831006.BJ,久易股份,30.5
9442,830921.BJ,海阳股份,26.48
9446,688053.SH,思科瑞,36.04
9447,603893.SH,瑞芯微,24.05
9449,600566.SH,济川药业,20.46
9457,301312.SZ,智立方,41.29
9458,301200.SZ,大族数控,33.75
9459,301000.SZ,肇民科技,15.47
9461,300073.SZ,当升科技,23.22
9463,002774.SZ,快意电梯,22.89
9466,002008.SZ,大族激光,18.66
9469,688766.SH,普冉股份,30.58
9470,688739.SH,成大生物,16.88
9471,688700.SH,东威科技,27.48
9472,688699.SH,明微电子,46.79
9474,688368.SH,晶丰明源,41.24
9476,688015.SH,交控科技,18.27
9479,603501.SH,韦尔股份,33.06
9481,603163.SH,圣晖集成,33.59
9485,601619.SH,嘉泽新能,17.16
9489,600993.SH,马应龙,15.43
9491,600746.SH,江苏索普,50.18
9493,600678.SH,四川金顶,34.62
9496,600361.SH,创新新材,32.11
9512,002539.SZ,云图控股,31.59
9516,002182.SZ,云海金属,16.28
9527,000510.SZ,新金路,24.96
9531,873987.BJ,艾麒信息,21.72
9534,873867.BJ,长江能科,15.74
9537,873180.BJ,勇仕网络,42.19
9538,873111.BJ,攸特电子,24.99
9539,871626.BJ,威力传动,35.07
9540,871471.BJ,天伟生物,38.66
9545,870877.BJ,星星服装,30.57
9547,870355.BJ,建院股份,19.43
9548,870199.BJ,倍益康,93.99
9549,839839.BJ,欣宝科技,17.86
9551,839725.BJ,惠丰钻石,32.49
9552,839642.BJ,普泰尔,15.92
9553,839192.BJ,智能交通,27.41
9554,839182.BJ,森锐科技,19.18
9555,839005.BJ,腾盛智能,30.17
9557,838656.BJ,斯曼股份,18.71
9558,838647.BJ,创意星球,41.9
9559,838514.BJ,欧维客,53.91
9560,838449.BJ,云多科技,24.73
9563,837845.BJ,天驰新材,18.19
9568,836247.BJ,华密新材,26.35
9569,836209.BJ,启超电缆,18.22
9571,835620.BJ,奥迪康,30.25
9573,835297.BJ,东杨新材,31.59
9581,834193.BJ,大川新材,15.84
9587,833189.BJ,达诺尔,29.5
9595,831389.BJ,万和过滤,17.26
9606,605338.SH,巴比食品,17.72
9607,605166.SH,聚合顺,18.8
9611,603135.SH,中重科技,31.03
9612,603128.SH,华贸物流,17.28
9613,603102.SH,百合股份,23.1
9615,601666.SH,平煤股份,17.09
9616,601061.SH,中信金属,17.21
9623,430615,华工创新,16.5
9625,430490,旭龙物联,15.99
9626,301326.SZ,捷邦科技,21.64
9627,301288.SZ,清研环境,22.15
9628,301265.SZ,华新环保,17.33
9633,300832.SZ,新产业,18.85
9636,300505.SZ,川金诺,16.06
9646,002469.SZ,三维化学,16.3
9650,001367.SZ,海森药业,29.36
9651,001360.SZ,南矿集团,25.56
9652,001328.SZ,登康口腔,21.52
9657,873873.BJ,鸿普森,67.56
9659,873856.BJ,华科股份,33.17
9660,873825.BJ,梦天门,22.09
9661,873802.BJ,华联世纪,32.86
9666,873248.BJ,中浩华,24.25
9668,872665.BJ,交设股份,18.93
9669,872575.BJ,腾威科技,19.65
9672,871986.BJ,中冠智能,66.18
9674,871694.BJ,中裕科技,21.34
9677,870275.BJ,愉百家,67.45
9679,838451.BJ,天成科技,18.03
9680,837220.BJ,弘方科技,18.7
9683,836915.BJ,西瑞控制,26.38
9694,833110.BJ,中教产业,21.71
9700,831602.BJ,昊华传动,17.26
9701,831406.BJ,森达电气,18.61
9702,831326.BJ,三利达,15.41
9703,688484.SH,南芯科技,38.72
9704,688420.SH,美腾科技,29.77
9711,002142.SZ,宁波银行,16.63
9712,900926,宝信B,21.52
9714,600845.SH,宝信软件,21.52
9718,873926.BJ,苏州园林,31.78
9719,873911.BJ,思锐光学,20.62
9721,873490.BJ,硕而博,15.04
9724,871937.BJ,联星技术,45.22
9730,839167.BJ,同享科技,17.17
9734,837011.BJ,极致互动,24.49
9735,835193.BJ,东立科技,48.04
9737,833478.BJ,侨益股份,21.31
9739,831231.BJ,佳保安全,44.71
9741,688556.SH,高测股份,16.22
9742,605020.SH,永和股份,16.88
9747,600817.SH,宇通重工,19.84
9753,600018.SH,上港集团,15.8111
9755,430588,天松医疗,22.73
9757,301222.SZ,浙江恒威,22.66
9764,200725,京东方B,23.93
9776,001225.SZ,和泰机电,44.57
9777,000725.SZ,京东方A,23.93
9781,873780.BJ,成林数控,20.95
9787,872967.BJ,蓉中电气,18.16
9791,870020.BJ,艾策通讯,20.84
9793,838812.BJ,欧曼科技,20.72
9795,837042.BJ,赛诺科技,23.64
9796,836892.BJ,广咨国际,29.13
9797,836836.BJ,加力股份,16.6
9801,834794.BJ,咸亨股份,21.45
9802,834440.BJ,怡丽科姆,27.47
9805,832309.BJ,凯翔科技,16.26
9807,831039.BJ,国义招标,15.23
9808,830779.BJ,武汉蓝电,29.32
9809,688535.SH,华海诚科,36.05
9817,300316.SZ,晶盛机电,28.47
9818,000960.SZ,锡业股份,19.99
9825,601155.SH,新城控股,22.73
9832,600570.SH,恒生电子,30.11
9833,600563.SH,法拉电子,26.66
9840,600031.SH,三一重工,19.95
9841,301167.SZ,建研设计,19.98
9846,300595.SZ,欧普康视,28.3
9849,300119.SZ,瑞普生物,15.47
9857,002242.SZ,九阳股份,17.45
9862,000893.SZ,亚钾国际,21.6
9863,000800.SZ,一汽解放,15.37
9869,900932,陆家B股,20.45
9873,874030.BJ,恒永达,26.18
9874,873992.BJ,宇能制药,41.81
9875,873990.BJ,优全生活,35.72
9876,873968.BJ,杰西科技,49.67
9877,873955.BJ,奥星股份,29.17
9880,873851.BJ,宏德众悦,20.07
9881,873827.BJ,岷山环能,16.17
9884,873731.BJ,纬诚科技,24.61
9885,873726.BJ,卓兆点胶,48.41
9886,873709.BJ,英普环境,17.33
9887,873703.BJ,广厦环能,33.25
9888,873696.BJ,捷瑞数字,29.1
9891,873576.BJ,天力复合,17.3
9893,873567.BJ,明远创意,21.08
9895,873384.BJ,瑞克科技,16.74
9897,873344.BJ,智者品牌,15.41
9900,872883.BJ,海岳环境,22.15
9905,872190.BJ,雷神科技,19.1
9908,871739.BJ,先众能源,52.46
9910,871645.BJ,贵州捷盛,16.2
9913,870976.BJ,视声智能,31.96
9915,870880.BJ,中立格林,24.85
9916,870719.BJ,方天股份,40.22
9918,870459.BJ,桑尔管理,20.0
9922,839216.BJ,西施兰,16.44
9923,839036.BJ,珠海鸿瑞,23.6
9924,838955.BJ,迈特望,36.88
9928,838327.BJ,米莫金属,35.19
9929,838172.BJ,芯诺科技,28.8
9932,837215.BJ,开利控股,50.29
9933,837085.BJ,安师傅,58.7
9934,836955.BJ,智盛信息,39.59
9938,836253.BJ,嘉和融通,49.0
9941,834687.BJ,海唐新媒,25.72
9946,834256.BJ,天地华泰,17.09
9947,834082.BJ,中建信息,16.34
9949,833896.BJ,海诺尔,29.74
9950,833887.BJ,庞泰环保,24.59
9953,833057.BJ,新世傲,17.8
9955,832780.BJ,科瑞生物,31.83
9959,832423.BJ,德卡科技,18.91
9962,832323.BJ,聚丰股份,22.89
9965,832033.BJ,九通衢,18.88
9969,831564.BJ,欧伏电气,17.16
9974,830976.BJ,电通微电,33.91
9975,830880.BJ,火凤凰,17.33
9977,688772.SH,珠海冠宇,23.24
9983,688425.SH,铁建重工,15.53
9984,688376.SH,美埃科技,26.55
9986,688356.SH,键凯科技,18.47
9991,688300.SH,联瑞新材,16.86
9992,688278.SH,特宝生物,16.79
9993,688253.SH,英诺特,16.52
9994,688236.SH,春立医疗,25.98
9996,688216.SH,气派科技,17.3
9998,688190.SH,云路股份,20.1
10002,688115.SH,思林杰,25.39
10003,688077.SH,大地熊,15.68
10004,688059.SH,华锐精密,21.29
10007,605488.SH,福莱新材,16.22
10008,605136.SH,丽人丽妆,16.4
10012,603938.SH,三孚股份,24.19
10014,603899.SH,晨光股份,26.82
10017,603722.SH,阿科力,16.43
10018,603712.SH,七一二,21.08
10022,603444.SH,吉比特,35.97
10025,603151.SH,邦基科技,40.0
10028,603087.SH,甘李药业,15.24
10029,603067.SH,振华股份,15.69
10035,601919.SH,中远海控,100.52
10036,601888.SH,中国中免,37.33
10040,601866.SH,中远海发,23.7
10065,601066.SH,中信建投,15.8
10084,600810.SH,神马股份,33.07
10085,600808.SH,马钢股份,17.44
10090,600690.SH,海尔智家,17.26
10094,600663.SH,陆家嘴,20.45
10102,600595.SH,中孚实业,17.94
10104,600584.SH,长电科技,16.42
10106,600519.SH,贵州茅台,29.9
10109,600460.SH,士兰微,32.83
10120,600298.SH,安琪酵母,20.54
10122,600273.SH,嘉化能源,21.4
10143,600039.SH,四川路桥,24.0
10151,430743,尚思传媒,37.64
10157,301317.SZ,鑫磊股份,20.28
10159,301280.SZ,珠城科技,29.95
10160,301277.SZ,新天地,32.12
10161,301268.SZ,铭利达,20.61
10162,301237.SZ,和顺科技,30.13
10163,301226.SZ,祥明智能,15.16
10164,301165.SZ,锐捷网络,34.88
10165,301153.SZ,中科江南,32.71
10166,301141.SZ,中科磁业,30.31
10167,301086.SZ,鸿富瀚,22.11
10169,301057.SZ,汇隆新材,16.45
10170,301029.SZ,怡合达,22.66
10171,301020.SZ,密封科技,15.11
10172,301016.SZ,雷尔伟,19.69
10174,300993.SZ,玉马遮阳,15.2
10177,300852.SZ,四会富仕,18.7
10178,300850.SZ,新强联,23.07
10181,300834.SZ,星辉环材,46.9
10183,300769.SZ,德方纳米,32.01
10184,300759.SZ,康龙化成,17.31
10185,300748.SZ,金力永磁,23.1
10191,300676.SZ,华大基因,17.31
10192,300674.SZ,宇信科技,15.59
10200,300529.SZ,健帆生物,38.07
10204,300482.SZ,万孚生物,20.58
10205,300481.SZ,濮阳惠成,16.27
10208,300461.SZ,田中精机,17.57
10214,300259.SZ,新天科技,15.49
10232,002996.SZ,顺博合金,16.89
10234,002961.SZ,瑞达期货,23.4
10240,002821.SZ,凯莱英,16.09
10241,002818.SZ,富森美,16.0
10245,002706.SZ,良信股份,18.93
10247,002690.SZ,美亚光电,21.7
10256,002553.SZ,南方精工,17.52
10258,002541.SZ,鸿路钢构,17.55
10265,002466.SZ,天齐锂业,23.15
10266,002436.SZ,兴森科技,17.73
10267,002430.SZ,杭氧股份,17.46
10273,002206.SZ,海利得,18.97
10285,002032.SZ,苏泊尔,26.81
10286,002030.SZ,达安基因,63.07
10287,001269.SZ,欧晶科技,33.05
10297,000897.SZ,津滨发展,29.3
10299,000792.SZ,盐湖股份,66.7
10303,000683.SZ,远兴能源,51.75
10316,000338.SZ,潍柴动力,16.94
10320,000100.SZ,TCL科技,26.48
10326,900948,伊泰B股,22.93
10328,873885.BJ,国环科技,16.32
10329,873749.BJ,金苑种业,17.11
10331,873609.BJ,辛巴科技,16.82
10332,873596.BJ,凯云发展,22.05
10335,873469.BJ,银杉股份,41.37
10336,873463.BJ,北直通航,41.7
10337,873228.BJ,雷霆股份,65.13
10339,872961.BJ,味氏生物,15.24
10340,872896.BJ,新威环境,37.18
10341,872691.BJ,睦通科技,106.42
10345,872545.BJ,华锐高新,21.37
10348,871699.BJ,三联盛,25.04
10352,839894.BJ,长城搅拌,33.52
10357,838415.BJ,优景科技,17.94
10358,837661.BJ,隆博股份,15.82
10359,837611.BJ,德芯科技,33.31
10361,836479.BJ,泰源环保,30.61
10363,836109.BJ,山由帝奥,15.61
10364,836106.BJ,君逸数码,16.1
10366,835367.BJ,榕兴医疗,16.35
10367,835281.BJ,翰林汇,22.12
10368,835171.BJ,美璨文化,100014.2
10369,835037.BJ,环球药业,21.18
10371,834780.BJ,图安世纪,16.83
10373,834624.BJ,天涯泰盟,22.72
10375,834518.BJ,晨日科技,41.88
10383,833164.BJ,琥珀股份,22.81
10386,832914.BJ,锐嘉工业,27.29
10394,831985.BJ,华杰电气,29.52
10396,831631.BJ,北邮国安,19.24
10397,831394.BJ,南麟电子,26.4
10402,688531.SH,日联科技,21.46
10408,688252.SH,天德钰,47.2
10409,688161.SH,威高骨科,19.76
10410,688016.SH,心脉医疗,23.27
10411,605580.SH,恒盛能源,22.98
10416,603733.SH,仙鹤股份,17.72
10417,603626.SH,科森科技,16.02
10422,603225.SH,新凤鸣,16.08
10424,603043.SH,广州酒家,20.49
10444,601015.SH,陕西黑猫,21.68
10447,600938.SH,中国海油,15.36
10462,600426.SH,华鲁恒升,38.6
10470,430655,今泰科技,36.4
10472,430476,海能技术,16.05
10474,301367.SZ,怡和嘉业,34.03
10475,301282.SZ,金禄电子,20.85
10476,301207.SZ,华兰疫苗,24.86
10477,300957.SZ,贝泰妮,23.33
10480,300841.SZ,康华生物,35.55
10481,300824.SZ,北鼎股份,15.98
10482,300726.SZ,宏达电子,32.93
10489,300327.SZ,中颖电子,30.32
10497,003028.SZ,振邦智能,18.51
10498,003022.SZ,联泓新科,18.46
10500,003013.SZ,地铁设计,19.25
10501,002978.SZ,安宁股份,32.08
10504,002920.SZ,德赛西威,16.74
10508,002759.SZ,天际股份,24.5
10510,002595.SZ,豪迈科技,16.93
10515,002460.SZ,赣锋锂业,31.04
10524,002290.SZ,禾盛新材,16.92
10530,002049.SZ,紫光国微,31.94
10533,002007.SZ,华兰生物,16.47
10537,001203.SZ,大中矿业,39.21
10545,000661.SZ,长春高新,28.81
10553,873770.BJ,迅维股份,27.18
10555,873641.BJ,建元科技,40.97
10557,873587.BJ,普赛通信,34.54
10562,872049.BJ,天诚通信,35.92
