,股票代码,股票简称,ROE2022
10832,836504.BJ,博迅生物,22.61
10833,836422.BJ,润普食品,29.18
10834,835659.BJ,佳健医疗,35.19
10837,832978.BJ,开特股份,20.76
10841,831685.BJ,亿恩科技,74.44
10842,831288.BJ,安美勤,51.05
10850,001308.SZ,康冠科技,31.73
10858,688269.SH,凯立新材,24.62
10864,601899.SH,紫金矿业,25.29
10868,601168.SH,西部矿业,23.41
10869,601088.SH,中国神华,18.07
10870,601022.SH,宁波远洋,17.66
10876,600803.SH,新奥股份,33.43
10887,600188.SH,兖矿能源,38.67
10890,600036.SH,招商银行,17.06
10891,300363.SZ,博腾股份,40.31
10897,003006.SZ,百亚股份,15.3
10904,002410.SZ,广联达,16.57
10910,001337.SZ,四川黄金,26.82
10920,874011.BJ,安邦制药,17.15
10921,873981.BJ,正导技术,18.47
10922,873865.BJ,新视野,27.7
10923,873772.BJ,彩客科技,40.96
10924,873593.BJ,鼎智科技,52.29
10925,873324.BJ,阳光精机,83.16
10928,873001.BJ,纬达光电,16.1
10929,872759.BJ,玮硕恒基,23.92
10932,871841.BJ,广正股份,15.92
10936,871404.BJ,百生医疗,25.76
10937,870801.BJ,皖创环保,24.15
10941,839483.BJ,用友金融,23.95
10942,839341.BJ,福立仪器,28.44
10943,838402.BJ,硅烷科技,21.32
10944,838241.BJ,开信精工,24.43
10948,836831.BJ,蜜思肤,23.47
10958,833006.BJ,通莞股份,17.93
10960,831163.BJ,艾科新材,19.73
10965,688353.SH,华盛锂电,22.35
10985,600508.SH,上海能源,15.37
10987,600403.SH,大有能源,19.33
10989,600079.SH,人福医药,17.63
10992,301389.SZ,隆扬电子,16.59
10997,300801.SZ,泰和科技,17.64
11000,002463.SZ,沪电股份,17.7
11007,000822.SZ,山东海化,25.76
11013,839273.BJ,一致魔芋,18.86
11015,838394.BJ,金润股份,20.11
11035,600600.SH,青岛啤酒,15.3
11038,430697,宝石金卡,244.06
11042,300693.SZ,盛弘股份,23.52
11043,300453.SZ,三鑫医疗,18.96
11045,002459.SZ,晶澳科技,24.19
11046,002407.SZ,多氟多,34.55
11048,002022.SZ,科华生物,22.36
11052,873253.BJ,安天利信,27.32
11054,871936.BJ,金洁环境,16.46
11060,838799.BJ,嘉农股份,28.61
11064,835085.BJ,新拓云联,54.87
11070,688385.SH,复旦微电,28.48
11072,688295.SH,中复神鹰,16.71
11077,603713.SH,密尔克卫,17.45
11078,603688.SH,石英股份,39.43
11079,603678.SH,火炬电子,16.22
11080,603596.SH,伯特利,18.11
11083,603219.SH,富佳股份,25.08
11086,600970.SH,中材国际,15.81
11089,600702.SH,舍得酒业,30.7
11104,002003.SZ,伟星股份,17.69
11107,000807.SZ,云铝股份,22.32
11108,000786.SZ,北新建材,15.88
11110,900908,氯碱B股,18.57
11111,874016.BJ,星图测控,56.85
11114,873791.BJ,鲁邦通,26.71
11115,873697.BJ,觅睿科技,25.68
11116,873396.BJ,创世达,47.91
11118,870726.BJ,鸿智科技,31.75
11121,837870.BJ,超固股份,16.34
11122,837134.BJ,天元智能,23.31
11123,836249.BJ,恒丰特导,15.07
11124,833444.BJ,华恒股份,17.15
11126,832496.BJ,首创大气,16.73
11130,688419.SH,耐科装备,21.07
11131,688290.SH,景业智能,15.48
11133,605111.SH,新洁能,18.77
11134,605028.SH,世茂能源,18.84
11136,603392.SH,万泰生物,56.19
11138,603259.SH,药明康德,20.62
11140,601882.SH,海天精工,29.18
11143,600618.SH,氯碱化工,18.57
11148,600309.SH,万华化学,22.75
11150,600176.SH,中国巨石,26.52
11151,600141.SH,兴发集团,34.76
11154,301361.SZ,众智科技,17.92
11165,300122.SZ,智飞生物,36.13
11170,002871.SZ,伟隆股份,19.94
11172,002756.SZ,永兴材料,74.72
11174,002318.SZ,久立特材,23.04
11176,002262.SZ,恩华药业,17.2
11181,000810.SZ,创维数字,15.61
11186,873976.BJ,今大禹,26.88
11187,873971.BJ,银河股份,26.69
11188,873850.BJ,百翔科技,16.2
11190,873716.BJ,精鸿益,25.98
11192,873131.BJ,金石钻探,22.84
11193,871282.BJ,关爱通,15.72
11194,870909.BJ,高更科技,39.15
11195,870134.BJ,陆行物流,31.89
11196,836419.BJ,万德股份,20.22
11197,836395.BJ,朗鸿科技,28.16
11198,835052.BJ,美信检测,45.49
11199,835017.BJ,中研股份,18.07
11201,831928.BJ,开泰石化,17.84
11205,600486.SH,扬农化工,23.18
11207,301369.SZ,联动科技,16.56
11209,002629.SZ,仁智股份,78.24
11215,603267.SH,鸿远电子,21.98
11226,300286.SZ,安科瑞,16.11
11229,300087.SZ,荃银高科,15.62
11239,002188.SZ,中天服务,74.8
11242,002080.SZ,中材科技,23.14
11244,000708.SZ,中信特钢,20.96
11249,873927.BJ,恒邦新材,25.82
11252,873450.BJ,西格医学,40.89
11253,872990.BJ,宝福电子,86.93
11254,872539.BJ,圣氏化学,15.07
11257,871135.BJ,鼎邦科技,23.8
11262,839146.BJ,盈博莱,16.23
11263,838971.BJ,天马新材,17.13
11266,835892.BJ,中科美菱,17.54
11268,834752.BJ,蓬莱海洋,17.03
11270,832318.BJ,广通股份,15.84
11275,688301.SH,奕瑞科技,19.25
11280,600660.SH,福耀玻璃,17.65
11281,301299.SZ,卓创资讯,17.54
11284,300765.SZ,新诺威,20.11
11287,002865.SZ,钧达股份,65.37
11291,002105.SZ,信隆健康,20.97
11295,873356.BJ,龙门医药,28.3
11296,872908.BJ,融宇医药,57.85
11297,872865.BJ,源惠电气,24.73
11298,872702.BJ,研几网络,26.53
11300,870457.BJ,精华隆,76.4
11305,838227.BJ,美登科技,20.16
11306,836575.BJ,绿邦作物,20.35
11307,835447.BJ,微卓科技,22.46
11310,688303.SH,大全能源,61.68
11324,002179.SZ,中航光电,16.82
11325,000663.SZ,永安林业,34.38
11327,873914.BJ,东方智汇,20.79
11328,873905.BJ,美托股份,27.19
11332,873332.BJ,美辰环保,24.26
11333,872910.BJ,正升环境,18.47
11336,835640.BJ,富士达,20.69
11338,834033.BJ,康普化学,39.86
11340,832725.BJ,时代铝箔,21.17
11344,605366.SH,宏柏新材,19.02
11346,603393.SH,新天然气,18.99
11348,601138.SH,工业富联,16.17
11349,600976.SH,健民集团,25.27
11354,301391.SZ,卡莱特,19.78
11360,000048.SZ,京基智农,31.35
11362,871604.BJ,兴达软件,17.75
11363,870647.BJ,智信道,31.16
11364,839255.BJ,思亿欧,32.59
11366,833284.BJ,灵鸽科技,19.99
11371,600732.SH,爱旭股份,37.25
11375,871988.BJ,味巴哥,30.42
11376,838701.BJ,豪声电子,20.35
11378,837601.BJ,天瑞电子,21.32
11379,832469.BJ,富恒新材,17.91
11380,688786.SH,悦安新材,15.05
11392,600063.SH,皖维高新,19.22
11393,301071.SZ,力量钻石,38.73
11394,002014.SZ,永新股份,17.01
11395,000915.SZ,华特达因,22.11
11398,874022.BJ,海图科技,56.32
11400,873935.BJ,世林股份,16.23
11401,873694.BJ,北矿检测,18.77
11403,873207.BJ,华创生活,21.77
11405,870800.BJ,中草香料,29.77
11409,836266.BJ,亿维股份,34.86
11410,836241.BJ,比特耐特,18.49
11412,832513.BJ,汇群中药,17.6
11413,832075.BJ,东方水利,20.7
11415,603606.SH,东方电缆,16.3
11418,600989.SH,宝丰能源,19.57
11420,300750.SZ,宁德时代,24.67
11421,300354.SZ,东华测试,22.17
11424,000739.SZ,普洛药业,19.01
11425,000408.SZ,藏格矿业,50.09
11427,872397.BJ,世德装备,18.37
11430,835359.BJ,百通能源,16.31
11434,300896.SZ,爱美客,23.73
11435,002056.SZ,横店东磁,23.29
11437,873965.BJ,聚新科技,15.85
11439,837653.BJ,汉威光电,24.42
11443,688502.SH,茂莱光学,17.54
11445,605090.SH,九丰能源,17.67
11446,603305.SH,旭升集团,16.31
11450,002668.SZ,奥马电器,65.35
11451,833866.BJ,紫翔生物,15.53
11452,833179.BJ,南京试剂,32.21
11453,600873.SH,梅花生物,35.95
11457,002240.SZ,盛新锂能,68.67
11463,833408.BJ,伊森新材,33.12
11465,837305.BJ,万和科技,41.68
11466,837062.BJ,同成医药,27.94
11470,002812.SZ,恩捷股份,25.39
11473,835340.BJ,金网信息,16.48
11474,831742.BJ,纽米科技,32.67
11476,603282.SH,亚光股份,34.13
11479,430184,御华堂,18.42
11481,002258.SZ,利尔化学,31.32
11482,837078.BJ,阿泰可,16.14
11487,872946.BJ,瑞索股份,38.55
11489,838309.BJ,京彩未来,61.89
11491,837341.BJ,睿恒数控,16.86
11492,836592.BJ,友声科技,22.52
11493,832684.BJ,天运股份,33.48
11507,300033.SZ,同花顺,25.55
11517,871583.BJ,信盟装备,22.39
11521,000972.SZ,中基健康,31.71
11523,871484.BJ,聚合电力,17.49
11525,833177.BJ,时代股份,21.27
11527,870536.BJ,快达农化,17.41
11531,603077.SH,和邦生物,22.47
11536,835970.BJ,联发科技,22.3
11539,874010.BJ,华鑫洺源,24.07
11540,603162.SH,海通发展,40.19
11541,870494.BJ,厚利春,18.52
11546,837680.BJ,天圣高科,30.59
