,股票代码,股票简称,ROE2018
7397,870358.BJ,安达农森,32.87
7398,870293.BJ,雅美特,29.91
7408,870126.BJ,卓识网安,47.8
7410,870100.BJ,商翔科技,22.19
7413,870029.BJ,宏灿股份,61.57
7414,870005.BJ,中关科技,15.83
7416,839967.BJ,中祥科技,20.36
7417,839962.BJ,中诚咨询,38.57
7419,839898.BJ,爆米花,15.18
7420,839880.BJ,滨兴科技,16.01
7422,839733.BJ,探感科技,52.97
7424,839694.BJ,常电股份,21.01
7425,839642.BJ,普泰尔,16.2
7427,839599.BJ,前瞻资讯,29.88
7429,839497.BJ,绛门科技,36.49
7431,839438.BJ,由我科技,55.04
7435,839387.BJ,悠度股份,15.72
7436,839364.BJ,赛骄阳,38.47
7439,839232.BJ,晟烨股份,21.36
7441,839224.BJ,田中科技,21.55
7444,839187.BJ,视瑞特,27.02
7446,839156.BJ,元泰智能,20.92
7457,838756.BJ,宏福孵化,24.05
7458,838736.BJ,达意科技,31.9
7461,838502.BJ,联陆股份,29.38
7465,838374.BJ,国广联,22.2
7466,838365.BJ,沃格股份,46.44
7470,838092.BJ,安晶龙,27.01
7479,837633.BJ,晨达股份,43.09
7480,837577.BJ,宁波科达,39.85
7481,837485.BJ,天谷生物,16.2
7482,837477.BJ,华语互动,15.98
7485,837432.BJ,唐彩股份,30.62
7488,837377.BJ,云宇制动,15.35
7493,837217.BJ,江南传媒,29.62
7495,837143.BJ,潮庭食品,19.55
7500,836908.BJ,乔发科技,23.93
7501,836864.BJ,乐松文化,35.18
7507,836809.BJ,翔龙科技,26.5
7512,836442.BJ,群智合,70.13
7513,836386.BJ,晓耀传播,30.22
7517,836163.BJ,美安医药,21.24
7519,836075.BJ,三禾生物,43.48
7539,834896.BJ,世贸通,16.45
7543,834800.BJ,海州行,134.93
7544,834777.BJ,中投保,22.92
7546,834729.BJ,朗朗教育,24.02
7548,834700.BJ,征途科技,35.86
7550,834658.BJ,华天发展,21.7
7554,834462.BJ,欧佩股份,21.53
7556,834361.BJ,融航信息,24.63
7557,834348.BJ,凯瑞股份,85.66
7564,834072.BJ,德隆股份,28.55
7575,833654.BJ,能拓股份,23.35
7576,833613.BJ,华夏光电,24.91
7579,833440.BJ,新鸿运,16.96
7580,833332.BJ,多尔晋泽,36.45
7581,833239.BJ,晨科农牧,18.38
7585,833050.BJ,欣威视通,89.91
7586,833016.BJ,希尔传媒,22.4
7592,832780.BJ,科瑞生物,15.08
7601,832520.BJ,环申新材,15.33
7611,832013.BJ,博涛文化,17.32
7629,831481.BJ,瑞铃企管,18.62
7631,831334.BJ,竞天科技,21.36
7636,831154.BJ,益方田园,29.06
7639,831054.BJ,巴陵节能,17.41
7640,831022.BJ,三和视讯,18.91
7651,688399.SH,硕世生物,21.84
7652,688318.SH,财富趋势,18.31
7657,603868.SH,飞科电器,34.46
7664,603260.SH,合盛硅业,42.19
7668,601869.SH,长飞光纤,22.06
7672,601515.SH,东风股份,18.34
7673,601360.SH,三六零,17.24
7681,600800.SH,渤海化学,21.52
7693,600265.SH,ST景谷,19.1
7695,600230.SH,沧州大化,31.42
7698,600173.SH,卧龙地产,26.9
7700,600031.SH,三一重工,21.45
7701,430761,ST升禾,30.32
7703,430547,畅想高科,16.9
7710,430442,华昊电器,23.58
7720,430158,北方科诚,37.04
7721,430119,鸿仪四方,18.0
7732,300809.SZ,华辰装备,28.22
7733,300808.SZ,久量股份,16.68
7734,300793.SZ,佳禾智能,21.62
7735,300791.SZ,仙乐健康,29.81
7736,300780.SZ,德恩精工,15.9
7737,300755.SZ,华致酒行,18.17
7738,300753.SZ,爱朋医疗,22.84
7741,300724.SZ,捷佳伟创,22.01
7747,300684.SZ,中石科技,22.83
7749,300662.SZ,科锐国际,17.43
7755,300596.SZ,利安隆,19.63
7759,300564.SZ,筑博设计,33.25
7760,300547.SZ,川环科技,18.8
7761,300546.SZ,雄帝科技,15.74
7764,300498.SZ,温氏股份,21.65
7777,300365.SZ,恒华科技,15.9
7778,300349.SZ,金卡智能,15.39
7781,300326.SZ,凯利泰,20.45
7800,002986.SZ,宇新股份,26.98
7808,002768.SZ,国恩股份,17.63
7813,002624.SZ,完美世界,20.41
7819,002460.SZ,赣锋锂业,25.85
7825,002271.SZ,东方雨虹,20.36
7833,000952.SZ,广济药业,20.77
7842,000671.SZ,阳光城,16.38
7843,000656.SZ,金科股份,19.45
7851,873381.BJ,炫之彩,26.71
7852,873356.BJ,龙门医药,38.87
7854,873329.BJ,嘉邻物业,35.69
7856,873295.BJ,工源环境,51.77
7860,873128.BJ,正业电子,20.21
7861,873095.BJ,鼎信数智,17.58
7865,873009.BJ,四方游泳,28.11
7867,872982.BJ,雅德科技,21.07
7868,872907.BJ,阿拉物联,40.11
7873,872816.BJ,毕托巴,20.54
7875,872742.BJ,万司股份,44.49
7876,872696.BJ,绿友农,20.92
7877,872677.BJ,天朔医疗,20.54
7878,872631.BJ,创投汽车,22.7
7879,872598.BJ,中物网,36.9
7884,872518.BJ,赛立信,22.83
7886,872450.BJ,明堂山,18.18
7887,872421.BJ,顺天科技,21.3
7890,872406.BJ,三同新材,21.72
7891,872341.BJ,同泽股份,43.17
7893,872107.BJ,昊华股份,18.38
7894,872076.BJ,智信信息,28.49
7895,871948.BJ,锦洋新材,34.73
7901,871797.BJ,达诺乳业,16.68
7905,871721.BJ,润元户外,26.35
7910,871511.BJ,双诚科技,35.64
7915,871380.BJ,中财信,150.52
7918,871296.BJ,风炫文化,56.58
7919,871289.BJ,火焰山股,15.99
7923,871183.BJ,博瑞信息,27.03
7924,871171.BJ,金盾电子,18.76
7927,871082.BJ,龙翔药业,15.13
7928,871019.BJ,天沐影业,21.56
7932,870870.BJ,华信智能,17.06
7933,870753.BJ,精点数据,17.48
7934,870619.BJ,水利咨询,17.0
7936,870571.BJ,易合网络,27.24
7940,870459.BJ,桑尔管理,23.69
7941,870386.BJ,宏银信息,17.1
7947,870009.BJ,安捷股份,24.28
7948,839939.BJ,德中技术,23.49
7953,839751.BJ,南思科技,15.69
7954,839732.BJ,力博医药,16.13
7957,839461.BJ,粤鹏环保,24.65
7965,838949.BJ,恒远药业,30.6
7968,838800.BJ,龙的电器,18.45
7969,838768.BJ,牙科通,50.06
7970,838693.BJ,佳鹏股份,50.69
7987,837982.BJ,协多利,15.33
7990,837936.BJ,新乡滤器,29.22
7992,837837.BJ,睿信传媒,22.48
7996,837408.BJ,海普锐,16.45
7997,837323.BJ,悦芽母婴,16.1
7998,837287.BJ,微诺时代,28.49
8001,837225.BJ,天泽物网,48.9
8005,837085.BJ,安师傅,159.99
8006,837070.BJ,凯凯金服,31.57
8007,836780.BJ,新之科技,32.61
8010,836592.BJ,友声科技,15.45
8012,836362.BJ,奥智智能,29.02
8016,836059.BJ,金达科技,17.24
8019,835861.BJ,奥诺科技,18.39
8020,835856.BJ,明炬气体,16.53
8027,835405.BJ,意天物联,17.67
8046,834264.BJ,华通设备,15.63
8047,834209.BJ,正合股份,27.27
8055,833599.BJ,营财安保,35.36
8057,833244.BJ,骏环昇旺,31.1
8059,833205.BJ,博采网络,19.26
8063,833024.BJ,欣智恒,18.22
8068,832791.BJ,普思生物,15.44
8071,832613.BJ,资博股份,17.84
8072,832575.BJ,云迅通,41.08
8092,831615.BJ,禹成股份,25.49
8101,831211.BJ,尊马管件,19.97
8104,831110.BJ,ST荣腾,39.46
8110,830971.BJ,科特环保,19.29
8118,688598.SH,金博股份,28.46
8120,688300.SH,联瑞新材,22.41
8121,688118.SH,普元信息,18.31
8122,688086.SH,*ST紫晶,21.54
8123,688068.SH,热景生物,25.92
8124,605168.SH,三人行,56.37
8125,603980.SH,吉华集团,16.95
8131,603867.SH,新化股份,24.59
8132,603816.SH,顾家家居,22.96
8136,603660.SH,苏州科达,20.59
8138,603505.SH,金石资源,17.56
8141,603357.SH,设计总院,22.33
8147,603053.SH,成都燃气,21.76
8148,603040.SH,新坐标,16.42
8150,601888.SH,中国中免,20.56
8154,601012.SH,隆基绿能,16.71
8163,600383.SH,金地集团,18.66
8166,600188.SH,兖矿能源,16.23
8168,600160.SH,巨化股份,18.08
8170,430667,三多堂,20.28
8179,300812.SZ,易天股份,33.32
8180,300779.SZ,惠城环保,21.14
8182,300769.SZ,德方纳米,21.89
8183,300758.SZ,七彩化学,22.79
8184,300715.SZ,凯伦股份,16.07
8186,300607.SZ,拓斯达,20.56
8189,300572.SZ,安车检测,20.34
8193,300470.SZ,中密控股,16.1
8195,300396.SZ,迪瑞医疗,15.07
8201,300015.SZ,爱尔眼科,18.55
8203,002960.SZ,青鸟消防,26.51
8204,002957.SZ,科瑞技术,20.07
8205,002947.SZ,恒铭达,25.93
8206,002942.SZ,新农股份,36.75
8221,002189.SZ,中光学,18.69
8225,002059.SZ,云南旅游,27.63
8226,000968.SZ,蓝焰控股,19.39
8234,873397.BJ,广森科技,19.46
8235,873363.BJ,鑫泰新材,41.09
8242,873110.BJ,山安蓝天,42.34
8244,873030.BJ,中基国威,46.51
8248,872928.BJ,恒友股份,64.7
8251,872762.BJ,大茂晟,16.67
8252,872715.BJ,大正仪表,25.03
8253,872712.BJ,安诺科技,22.16
8256,872658.BJ,零奔洋,31.73
8257,872633.BJ,云朵股份,34.94
8258,872629.BJ,科丰电子,23.83
8261,872461.BJ,山东京普,15.03
8263,872420.BJ,新丰小吃,47.91
8264,872419.BJ,罗特钢带,61.73
8267,872289.BJ,鸿途信达,49.51
8272,872058.BJ,鼎运智能,18.32
8273,871855.BJ,上海经纬,22.45
8278,871643.BJ,祥生科技,24.24
8279,871572.BJ,西伯电子,16.22
8285,871465.BJ,丰众建科,22.24
8286,871424.BJ,景古环境,35.29
8288,871403.BJ,太湖云,42.15
8291,871135.BJ,鼎邦科技,26.82
8295,871028.BJ,天华信息,41.88
8297,870788.BJ,ST润雅,18.84
8300,870679.BJ,森源达,15.93
8301,870656.BJ,海昇药业,26.94
8302,870583.BJ,一天电气,26.02
8303,870573.BJ,小布涂涂,18.04
8304,870548.BJ,凯奥能源,37.45
8312,870170.BJ,宇林德,71.3
8313,870150.BJ,科网股份,34.6
8314,870111.BJ,昂捷信息,53.72
8323,839515.BJ,护航科技,15.55
8324,839503.BJ,今鼎股份,35.84
8326,839406.BJ,安居乐,15.82
8327,839373.BJ,润华保险,20.26
8328,839279.BJ,和君恒成,33.67
8331,839182.BJ,森锐科技,48.44
8332,839099.BJ,道博尔,21.04
8334,839035.BJ,多宾陈列,30.48
8335,839018.BJ,凯普顿,24.31
8351,838116.BJ,永盛装备,22.43
8353,838029.BJ,皓月医疗,25.2
8358,837866.BJ,数字动力,23.15
8362,837581.BJ,川力科技,21.68
8364,837549.BJ,泰祺教育,40.08
8368,837256.BJ,兴光可可,30.37
8375,836831.BJ,蜜思肤,45.54
8376,836820.BJ,撼力合金,15.46
8381,836475.BJ,华士食品,26.41
8382,836325.BJ,中检测试,16.54
8383,836259.BJ,高正信息,24.69
8387,835960.BJ,九易庄宸,18.78
8392,835500.BJ,百丞税务,66.65
8398,835168.BJ,宗源传媒,15.04
8401,834938.BJ,南通通机,19.78
8403,834740.BJ,凯鑫光电,26.81
8405,834614.BJ,百禾传媒,17.99
8406,834542.BJ,ST高义泰,27.67
8421,833442.BJ,江苏铁科,17.13
8423,833422.BJ,康海时代,20.53
8425,833262.BJ,奥神新材,207.95
8427,833212.BJ,捷瑞流体,19.36
8433,832762.BJ,大洋教育,19.75
8448,832415.BJ,联合普肯,29.49
8449,832405.BJ,圣锋物联,18.92
8458,831935.BJ,倍格曼,21.96
8467,831691.BJ,三高股份,16.56
8473,831318.BJ,信易科技,37.56
8478,831091.BJ,精冶源,18.94
8481,830888.BJ,世纪工场,17.38
8484,830778.BJ,博思堂,21.72
8487,688258.SH,卓易信息,19.21
8488,688198.SH,佰仁医疗,22.17
8489,688030.SH,山石网科,30.67
8491,603983.SH,丸美股份,35.57
8494,603898.SH,好莱客,17.38
8498,603786.SH,科博达,30.02
8502,603585.SH,苏利股份,19.01
8504,603517.SH,绝味食品,23.07
8509,603115.SH,海星股份,20.67
8528,600519.SH,贵州茅台,34.46
8535,600056.SH,中国医药,18.83
8537,430737,斯达科技,17.82
8541,430497,威硬工具,22.95
8548,430368,明波通信,21.03
8555,430073,兆信股份,20.23
8559,300802.SZ,矩子科技,27.76
8562,300633.SZ,开立医疗,21.38
8570,300146.SZ,汤臣倍健,19.0
8575,002987.SZ,京北方,18.45
8576,002975.SZ,博杰股份,34.23
8603,000526.SZ,学大教育,16.76
8608,873713.BJ,薪泽奇,49.34
8614,872920.BJ,富铭科技,39.84
8618,872667.BJ,华西人防,16.49
8620,872582.BJ,潮白环保,16.7
8644,870876.BJ,鼎安交通,25.56
8645,870733.BJ,晟融数据,17.19
8646,870690.BJ,中德联信,33.11
8649,870369.BJ,交联电力,19.6
8651,870335.BJ,亿能科技,19.26
8660,839463.BJ,时代光影,17.23
8664,839005.BJ,腾盛智能,16.68
8668,838351.BJ,贝克诺斯,49.06
8671,838152.BJ,北漠股份,15.84
8674,837952.BJ,鑫紫竹,26.37
8677,837880.BJ,盛来爱眼,18.29
8683,837579.BJ,雨诺股份,19.85
8687,837224.BJ,朗润智能,21.29
8693,836708.BJ,中裕广恒,18.81
8701,836230.BJ,冠明新材,25.13
8705,835808.BJ,星成电子,24.19
8709,835340.BJ,金网信息,28.74
8715,834565.BJ,特美股份,22.37
8721,833821.BJ,浦江股份,19.28
8723,833543.BJ,灵通股份,20.77
8733,832360.BJ,智达光电,16.3
8735,832189.BJ,科瑞达,26.03
8737,832033.BJ,九通衢,16.07
8738,832021.BJ,安谱实验,23.43
8747,831416.BJ,中境智能,22.93
8752,830892.BJ,海迈科技,24.47
8753,830883.BJ,联桥新材,22.73
8756,688369.SH,致远互联,25.53
8758,688181.SH,八亿时空,23.91
8759,688078.SH,龙软科技,21.3
8761,603877.SH,太平鸟,16.78
8763,603708.SH,家家悦,16.63
8764,603629.SH,利通电子,19.19
8765,603583.SH,捷昌驱动,29.97
8767,603388.SH,元成股份,16.27
8768,603351.SH,威尔药业,19.75
8770,603109.SH,神驰机电,24.97
8779,600802.SH,福建水泥,44.84
8780,600782.SH,新钢股份,36.53
8792,600389.SH,江山股份,22.76
8794,600305.SH,恒顺醋业,15.82
8800,600217.SH,中再资环,17.11
8803,600153.SH,建发股份,18.41
8811,430066,南北天地,23.52
8813,300831.SZ,派瑞股份,15.27
8814,300805.SZ,电声股份,21.04
8815,300801.SZ,泰和科技,29.62
8816,300797.SZ,钢研纳克,17.31
8817,300796.SZ,贝斯美,15.5
8818,300768.SZ,迪普科技,21.55
8819,300749.SZ,顶固集创,19.39
8821,300732.SZ,设研院,17.85
8822,300723.SZ,一品红,17.33
8827,300668.SZ,杰恩设计,21.51
8829,300630.SZ,普利制药,22.71
8833,300545.SZ,联得装备,15.54
8842,300284.SZ,苏交科,15.71
8846,300243.SZ,瑞丰高材,16.3
8853,300122.SZ,智飞生物,40.78
8856,300080.SZ,易成新能,48.31
8861,200581,苏威孚B,15.48
8862,002955.SZ,鸿合科技,41.64
8871,002653.SZ,海思科,16.41
8876,002475.SZ,立讯精密,17.95
8882,002311.SZ,海大集团,20.21
8887,002234.SZ,民和股份,40.92
8892,002078.SZ,太阳纸业,19.54
8895,001979.SZ,招商蛇口,22.22
8898,000922.SZ,佳电股份,16.46
8900,000720.SZ,新能泰山,65.0
8902,000636.SZ,风华高科,20.49
8904,000581.SZ,威孚高科,15.48
8907,900908,氯碱B股,30.6385
8910,873419.BJ,纽时达,25.25
8912,873402.BJ,优联智能,15.87
8913,873370.BJ,瑞有科技,38.1
8914,873366.BJ,凯利核服,44.92
8915,873361.BJ,金沙地理,56.9
8916,873318.BJ,星宇化工,56.45
8917,873312.BJ,佳能科技,18.57
8918,873300.BJ,英辰科技,25.83
8919,873217.BJ,三科股份,70.9
8921,873157.BJ,空港物流,21.04
8924,872918.BJ,龙都药业,38.65
8925,872887.BJ,赉卡睦,22.57
8929,872818.BJ,恒泰新科,29.54
8932,872723.BJ,三木众合,15.97
8933,872721.BJ,俊杰新材,24.57
8935,872656.BJ,上易机械,25.53
8940,872559.BJ,长河科技,25.45
8942,872523.BJ,权星智控,41.08
8945,872371.BJ,同曦篮球,38.04
8952,872258.BJ,渤海水产,20.73
8955,872022.BJ,味正品康,34.91
8959,871837.BJ,三森股份,15.33
8960,871827.BJ,万杰科技,26.32
8962,871751.BJ,宝骅股份,17.68
8968,871582.BJ,石大能源,24.99
8969,871527.BJ,ST创盈,57.15
8976,870879.BJ,元盛塑业,38.18
8979,870781.BJ,亿林科技,29.7
8981,870507.BJ,泰德网聚,26.33
8985,870073.BJ,力美照明,32.7
8986,839986.BJ,江南电机,18.36
8988,839785.BJ,冀雅电子,17.55
8995,839622.BJ,君信品牌,40.09
9001,839315.BJ,移联创,17.15
9003,839241.BJ,香如生物,17.41
9004,839239.BJ,集华股份,18.64
9006,839142.BJ,金穗隆,21.28
9008,839067.BJ,集媒互动,28.48
9010,838861.BJ,华鹏精机,20.56
9012,838807.BJ,信力科技,15.84
9015,838672.BJ,金润德,21.05
9016,838566.BJ,中人网,96.4
9019,838264.BJ,天翔新材,34.09
9020,838161.BJ,易通股份,17.23
9021,838158.BJ,茗皇天然,16.05
9022,838071.BJ,风盛股份,36.98
9023,838017.BJ,今奥科技,31.04
9025,837845.BJ,天驰新材,21.94
9026,837782.BJ,派特森,18.06
9027,837729.BJ,湖南竹材,18.43
9029,837334.BJ,拜欧药业,31.39
9034,836800.BJ,海钰生物,16.78
9041,836081.BJ,西谷数字,16.71
9044,835791.BJ,力邦营养,17.15
9047,835708.BJ,蓝能科技,17.81
9048,835682.BJ,安之畅,18.74
9050,835450.BJ,隆源装备,15.18
9051,835300.BJ,人为峰,19.35
9052,835286.BJ,中科纳米,25.97
9058,834734.BJ,创谐信息,26.71
9065,834082.BJ,中建信息,24.94
9068,833918.BJ,融安特,27.4
9072,833765.BJ,爱扑网络,45.32
9075,833571.BJ,锁龙消防,21.04
9080,833279.BJ,三求光固,15.19
9083,833207.BJ,中科生物,23.22
9084,833189.BJ,达诺尔,16.77
9085,833165.BJ,智科股份,19.24
9086,833162.BJ,港力环保,27.24
9088,833037.BJ,中技能源,17.7
9094,832725.BJ,时代铝箔,15.77
9095,832715.BJ,华信股份,16.02
9108,831824.BJ,东方滤袋,15.24
9115,831254.BJ,平方科技,20.67
9119,830880.BJ,火凤凰,20.25
9120,688357.SH,建龙微纳,47.21
9121,688178.SH,万德斯,28.36
9122,688168.SH,安博通,26.93
9123,603682.SH,锦和商管,27.94
9124,603337.SH,杰克股份,19.81
9130,600618.SH,氯碱化工,30.6385
9137,430673,天佑铁道,16.23
9138,430658,舜网传媒,16.01
9139,430655,今泰科技,18.38
9146,430249,慧峰仁和,29.32
9150,300673.SZ,佩蒂股份,15.51
9152,300577.SZ,开润股份,30.68
9157,300014.SZ,亿纬锂能,17.07
9158,002970.SZ,锐明技术,40.66
9159,002956.SZ,西麦食品,30.13
9169,000885.SZ,城发环境,26.88
9172,000065.SZ,北方国际,15.07
9175,688199.SH,久日新材,25.21
9176,688003.SH,天准科技,26.3
9181,603638.SH,艾迪精密,24.17
9182,603569.SH,长久物流,17.57
9189,603156.SH,养元饮品,27.0
9191,603027.SH,千禾味业,20.79
9209,600678.SH,四川金顶,72.13
9219,600326.SH,西藏天路,15.34
9222,600236.SH,桂冠电力,16.57
9225,600132.SH,重庆啤酒,28.58
9226,600113.SH,浙江东日,15.1
9230,300770.SZ,新媒股份,32.37
9236,300616.SZ,尚品宅配,17.08
9249,200055,方大B,53.17
9252,002832.SZ,比音勒芬,19.14
9264,002222.SZ,福晶科技,18.33
9271,002024.SZ,ST易购,16.83
9285,000055.SZ,方大集团,53.17
9286,873876.BJ,商信政通,41.39
9287,873410.BJ,生态家园,32.59
9288,873258.BJ,麦禾传媒,17.32
9291,873142.BJ,中天行,62.72
9292,873132.BJ,泰鹏智能,19.61
9297,872882.BJ,瀛海股份,15.68
9299,872799.BJ,益康药业,23.94
9300,872767.BJ,雅莎股份,55.11
9303,872740.BJ,弘高科技,19.05
9307,872636.BJ,东邦环保,19.14
9308,872602.BJ,声屏传媒,31.22
9309,872564.BJ,华日新材,20.57
9310,872553.BJ,明和股份,49.48
9311,872549.BJ,绿浥农科,28.09
9316,872388.BJ,蓝水软件,24.63
9317,872361.BJ,华泓新材,21.58
9318,872346.BJ,特力洁,52.11
9326,871841.BJ,广正股份,15.68
9327,871791.BJ,修路人,39.44
9328,871774.BJ,惠宝股份,16.58
9332,871501.BJ,麦斯特,32.25
9333,871229.BJ,合力创新,24.23
9335,870935.BJ,爱吉仁,16.11
9336,870787.BJ,中山传媒,31.06
9340,870502.BJ,天人底盘,15.36
9341,870480.BJ,华康生物,33.54
9343,870236.BJ,恒光塑胶,17.63
9349,839833.BJ,赤马传媒,26.26
9350,839775.BJ,太伟药业,22.89
9352,839472.BJ,亮威科技,21.15
9355,838737.BJ,月新科技,26.96
9356,838535.BJ,盛和信,26.26
9362,837869.BJ,太昌电子,15.29
9366,837593.BJ,每日科技,19.67
9367,837523.BJ,矿益股份,15.8
9368,837351.BJ,新申新材,34.04
9369,837326.BJ,同方瑞风,38.99
9372,836946.BJ,高服股份,31.78
9377,836388.BJ,力姆泰克,16.13
9379,836305.BJ,光跃科技,15.96
9380,836284.BJ,欧菲特,34.3
9383,836164.BJ,威利坚,18.4
9388,835565.BJ,中科国通,17.01
9393,834774.BJ,柏科咨询,30.17
9397,834081.BJ,通领科技,15.26
9401,833736.BJ,中塑在线,39.59
9404,833285.BJ,环球矿产,18.64
9406,833012.BJ,和凡医药,33.07
9409,832217.BJ,丰禾支承,15.25
9411,832058.BJ,东联科技,88.11
9412,831865.BJ,凯瑞电气,17.24
9418,831538.BJ,筑园景观,26.56
9420,831236.BJ,华东修船,20.29
9425,830890.BJ,海魄科技,33.44
9426,830846.BJ,格林检测,19.24
9428,688398.SH,赛特新材,17.82
9429,688123.SH,聚辰股份,24.01
9431,688011.SH,新光光电,17.97
9433,603927.SH,中科软,29.82
9435,603886.SH,元祖股份,19.15
9443,603212.SH,赛伍技术,18.95
9454,600466.SH,蓝光发展,17.07
9455,600452.SH,涪陵电力,26.79
9459,600325.SH,华发股份,17.5
9460,600273.SH,嘉化能源,16.64
9468,430573,山水节能,17.53
9485,300820.SZ,英杰电气,31.11
9486,300786.SZ,国林科技,16.47
9493,300463.SZ,迈克生物,16.61
9494,300423.SZ,昇辉科技,19.09
9497,300347.SZ,泰格医药,17.52
9498,300251.SZ,光线传媒,16.25
9500,300136.SZ,信维通信,30.55
9501,002949.SZ,华阳国际,23.5
9509,002372.SZ,伟星新材,29.45
9510,002326.SZ,永太科技,15.55
9517,000520.SZ,长航凤凰,17.6
9519,000049.SZ,德赛电池,25.54
9521,873328.BJ,威锐股份,44.98
9523,873025.BJ,绿洋环境,15.98
9524,873005.BJ,永通生态,33.25
9527,872896.BJ,新威环境,25.43
9530,872858.BJ,永为客,33.65
9531,872823.BJ,方天软件,23.18
9532,872732.BJ,壹度股份,15.71
9535,872545.BJ,华锐高新,18.07
9537,872379.BJ,小蝉传媒,15.38
9539,872089.BJ,共添营销,41.61
9540,871990.BJ,摩特威尔,33.12
9542,871937.BJ,联星技术,17.75
9545,871653.BJ,德融嘉信,51.89
9550,871258.BJ,吉田股份,23.19
9551,871194.BJ,博大制药,31.29
9552,871158.BJ,东源股份,25.24
9553,871108.BJ,春晖仪表,18.32
9555,870686.BJ,国信节能,22.26
9557,870618.BJ,小六饮食,27.16
9558,870581.BJ,中原网,21.41
9559,870482.BJ,正邦电子,20.69
9560,870371.BJ,鑫梓润,15.96
9571,839573.BJ,浦辰瑞铂,26.9
9572,839531.BJ,海合达,23.52
9573,839365.BJ,数尔安防,24.2
9574,839319.BJ,华海股份,15.5
9575,839291.BJ,利德宝,15.82
9576,839289.BJ,百得科技,23.7
9579,839154.BJ,一品嘉,17.1
9580,839153.BJ,希尔孚,21.11
9583,838878.BJ,诺安智能,18.42
9585,838649.BJ,爵维科技,23.62
9587,838587.BJ,泽鑫科技,18.77
9593,838042.BJ,中经世纪,21.98
9598,837284.BJ,诚优股份,25.02
9602,836924.BJ,鸿源招标,16.81
9603,836893.BJ,超滤环保,17.17
9605,836557.BJ,圣敏传感,22.96
9608,836409.BJ,明峰检测,20.13
9609,836333.BJ,像素软件,36.61
9620,835191.BJ,东方网升,35.62
9632,834503.BJ,西盈科技,18.28
9634,834258.BJ,天纵生物,24.59
9637,834031.BJ,群大科技,31.31
9639,833976.BJ,新游网络,43.38
9640,833611.BJ,镭之源,26.93
9644,833119.BJ,得普达,23.73
9645,833091.BJ,恒达股份,48.34
9647,833057.BJ,新世傲,25.82
9650,832603.BJ,懿姿股份,34.38
9651,832557.BJ,大商帮,31.67
9661,831765.BJ,惠达铝业,18.57
9664,831673.BJ,交联辐照,20.68
9669,831137.BJ,泰和股份,24.45
9672,688299.SH,长阳科技,15.66
9673,688202.SH,美迪西,19.15
9675,688021.SH,奥福环保,15.41
9676,688001.SH,华兴源创,30.83
9680,603801.SH,志邦家居,15.42
9682,603666.SH,亿嘉和,28.25
9684,603466.SH,风语筑,15.78
9686,603393.SH,新天然气,16.6
9692,603113.SH,金能科技,28.67
9703,600681.SH,百川能源,24.16
9706,600048.SH,保利发展,16.63
9723,300817.SZ,双飞股份,16.16
9725,300722.SZ,新余国科,18.28
9733,300428.SZ,立中集团,20.5
9743,002677.SZ,浙江美大,29.28
9744,002626.SZ,金达威,25.61
9748,002127.SZ,南极电商,26.05
9750,002110.SZ,三钢闽光,46.3
9761,873111.BJ,攸特电子,24.78
9763,873053.BJ,荣程新材,16.01
9767,872900.BJ,渤海报关,21.0
9770,872340.BJ,融通股份,45.14
9773,872082.BJ,百年育才,40.58
9774,871843.BJ,莱因智能,25.71
9781,871047.BJ,中卓智能,17.5
9783,870834.BJ,携车网,32.8
9786,870614.BJ,精通电力,25.36
9787,870544.BJ,迪浪科技,18.77
9788,870522.BJ,信隆行,167.99
9789,870494.BJ,厚利春,18.23
9792,870221.BJ,申朴信息,46.67
9793,870055.BJ,创易技研,29.23
9794,870044.BJ,风控工程,47.46
9796,839969.BJ,客家银行,15.69
9798,839830.BJ,晶晟股份,29.08
9800,839532.BJ,ST建伟,24.74
9815,837371.BJ,华克医疗,21.79
9817,837125.BJ,桔色股份,51.83
9818,836972.BJ,湘泉药业,17.29
9821,836734.BJ,唐鸿重工,24.97
9826,836050.BJ,深蓝股份,16.73
9834,835080.BJ,蓝川环保,27.2
9835,834956.BJ,善元堂,41.95
9836,834920.BJ,人合机电,23.57
9838,834781.BJ,新生活,29.04
9840,834702.BJ,伊贝股份,15.05
9844,834300.BJ,合泰电机,34.21
9845,834012.BJ,浦敏科技,19.82
9846,833552.BJ,威尔数据,25.53
9847,833470.BJ,泰聚泰,23.9
9848,833287.BJ,海拜科技,21.27
9853,832834.BJ,吉泰新材,31.27
9855,832702.BJ,九通水务,42.9
9858,832318.BJ,广通股份,19.41
9859,832315.BJ,君和环保,25.26
9860,831978.BJ,金康精工,19.3
9861,831892.BJ,新玻电力,15.38
9862,831798.BJ,博益气动,40.61
9864,831738.BJ,振野智能,19.37
9865,831727.BJ,中钢网,35.48
9874,688028.SH,沃尔德,20.53
9875,688023.SH,安恒信息,16.37
9881,603866.SH,桃李面包,19.71
9883,603657.SH,春光科技,18.04
9884,603439.SH,贵州三力,23.18
9887,603236.SH,移远通信,32.21
9889,601003.SH,柳钢股份,46.87
9891,600867.SH,通化东宝,17.63
9895,600323.SH,瀚蓝环境,15.86
9908,430217,掌众科技,31.48
9911,300818.SZ,耐普矿机,16.02
9912,300790.SZ,宇瞳光学,17.35
9913,300785.SZ,值得买,31.71
